puesto_code,is_exterior,dept_reg,mpio_reg,zona,puesto_num,dept_name,mpio_name,puesto_name,comuna,direccion,censo_mujeres,censo_hombres,censo_total,num_mesas,latitud,longitud,citrep,mesas_ext_lun_jue,mesas_ext_vie,mesas_ext_sab,censo_mujeres_ext,censo_hombres_ext,censo_total_ext,agrupados_ext
3100082990049,False,31,082,99,49,VALLE,PRADERA,PARRAGA,,CASA LA AVELINA,8,19,27,1,3.36073,-76.26269,CITREP 01,,,,,,,
3100082990053,False,31,082,99,53,VALLE,PRADERA,POTRERITO,,ESC. BLASS DE LESSO,227,249,476,2,3.422372379066756,-76.1848279628916,CITREP 01,,,,,,,
3100082990055,False,31,082,99,55,VALLE,PRADERA,SAN ANTONIO,,ESC. SAN ANTONIO,51,80,131,1,3.4116820105165178,-76.1939502878975,CITREP 01,,,,,,,
3100082990057,False,31,082,99,57,VALLE,PRADERA,SAN ISIDRO,,ESC. MARCO FIDEL SUAREZ,68,97,165,1,3.39724623248242,-76.1879539489745,CITREP 01,,,,,,,
3100082990067,False,31,082,99,67,VALLE,PRADERA,VALLECITO,,"ESC. FRANCISCO DE PAULA
SANTANDER",34,53,87,1,3.360274668991456,-76.2031030654906,CITREP 01,,,,,,,
3100085000000,False,31,085,00,00,VALLE,RESTREPO,PUESTO CABECERA MUNICIPAL,,CLL 6 No 16B-27,6211,6001,12212,37,3.818860201930682,-76.52637010056553,,,,,,,,
3100085990001,False,31,085,99,01,VALLE,RESTREPO,BAJO ZABALETAS,,ESC.JOSE ACEVEDO Y GOMEZ,173,208,381,2,3.8215308,-76.5975688,,,,,,,,
3100085990003,False,31,085,99,03,VALLE,RESTREPO,EL DIAMANTE,,CASETA COMUNAL,163,198,361,1,3.821119899999998,-76.4976955,,,,,,,,
3100085990005,False,31,085,99,05,VALLE,RESTREPO,ILAMA,,CASETA COMUNAL,171,186,357,1,3.814774469062201,-76.50290259421172,,,,,,,,
3100085990006,False,31,085,99,06,VALLE,RESTREPO,AGUA MONA,,CASETA COMUNAL,258,293,551,2,3.8501700368139153,-76.51510486527269,,,,,,,,
3100085990007,False,31,085,99,07,VALLE,RESTREPO,LA PALMA,,CASETA COMUNAL,240,294,534,2,3.8078043267342077,-76.51904781562853,,,,,,,,
3100085990008,False,31,085,99,08,VALLE,RESTREPO,MADROÑAL,,"ESC GUILLERMO LEON
VALENCIA",141,188,329,1,3.8578861,-76.5583814,,,,,,,,
3100085990009,False,31,085,99,09,VALLE,RESTREPO,RIOBRAVO,,"CASETA COMUNAL SECTOR
CAMPO ALEGRE",32,68,100,1,3.907390320147786,-76.6041720594726,,,,,,,,
3100085990010,False,31,085,99,10,VALLE,RESTREPO,RIOGRANDE,,CENTRO DOC.20 DE JULIO,103,121,224,1,3.7493137172934894,-76.55085791252863,,,,,,,,
3100085990011,False,31,085,99,11,VALLE,RESTREPO,ROMAN,,ESC. SAN ROMAN,36,40,76,1,3.784223638579238,-76.55682564480219,,,,,,,,
3100085990013,False,31,085,99,13,VALLE,RESTREPO,SAN SALVADOR,,CASETA COMUNAL,86,142,228,1,3.7983803848745703,-76.55742423874761,,,,,,,,
3100085990015,False,31,085,99,15,VALLE,RESTREPO,LOS HISPANOS,,"CENTRO DOC.ISABEL NAGETH
ARIZA",59,86,145,1,3.80661057269608,-76.48532697237734,,,,,,,,
3100085990017,False,31,085,99,17,VALLE,RESTREPO,TRAGEDIAS,,FINCA LAS VERANERAS,172,196,368,2,3.80462,-76.61631,,,,,,,,
3100085990050,False,31,085,99,50,VALLE,RESTREPO,TRES PUERTAS,,CASETA COMUNAL,238,258,496,2,3.7981688237473406,-76.509018160372,,,,,,,,
3100088000000,False,31,088,00,00,VALLE,RIOFRIO,PUESTO CABECERA MUNICIPAL,,"ESCUELA PEDRO MARIA
MARMOLEJO",4118,3990,8108,25,4.155948607757911,-76.28651934864767,,,,,,,,
3100088990001,False,31,088,99,01,VALLE,RIOFRIO,EL RUBI,,"ESCUELA PUBLICA VEREDA
COROZAL",275,358,633,2,4.021176445,-76.4010229499998,,,,,,,,
3100088990005,False,31,088,99,05,VALLE,RIOFRIO,FENICIA,,"INSTITUCIÓN EDUCATIVA
NEMESIO RODRIGUEZ",759,890,1649,5,4.072346,-76.387514,,,,,,,,
3100088990006,False,31,088,99,06,VALLE,RIOFRIO,LA CUCHILLA,,ESCUELA GRAN COLOMBIA,248,331,579,2,4.110986,-76.35236573039414,,,,,,,,
3100088990008,False,31,088,99,08,VALLE,RIOFRIO,LA ZULIA,,"INSTITUCIÓN EDUCATIVA
CAMILO TORRES",246,311,557,2,4.093015,-76.416488,,,,,,,,
3100088990009,False,31,088,99,09,VALLE,RIOFRIO,MADRIGAL,,"ESCUELA PUBLICA MELIDA
CRUZ",151,152,303,1,4.179982,-76.259932,,,,,,,,
3100088990013,False,31,088,99,13,VALLE,RIOFRIO,PIEDRAS,,"ESCUELA PUBLICA LA
CARMELITA",106,151,257,1,4.057295,-76.333011,,,,,,,,
3100088990015,False,31,088,99,15,VALLE,RIOFRIO,PORTUGAL,,GUARDERIA INFANTIL,234,282,516,2,4.051805,-76.359417,,,,,,,,
3100088990017,False,31,088,99,17,VALLE,RIOFRIO,SALONICA,,COL JOSE MARIA CORDOBA,1699,1894,3593,10,4.126001,-76.372179,,,,,,,,
3100091010001,False,31,091,01,01,VALLE,ROLDANILLO,IE BELISARIO PEÑA PIÑEIRO,,CALLE 11 CARRERA 6 Y 7,30,2662,2692,9,4.412261984649377,-76.15083449093282,,,,,,,,
3100091010002,False,31,091,01,02,VALLE,ROLDANILLO,I.E.B.P.P. SEDE DIVINO NIÑO,,CRA 2N # 7 A ESQUINA,2676,653,3329,10,4.421293311,-76.15113487,,,,,,,,
3100091010003,False,31,091,01,03,VALLE,ROLDANILLO,IE NORMAL SUPERIOR JORGE ISAAC,,CRA 7 B No 15-70,2030,2416,4446,14,4.4088447,-76.146514,,,,,,,,
3100091010004,False,31,091,01,04,VALLE,ROLDANILLO,THOMAS IGNACIO ESQUIVEL,,"CRA 3 A # 7 B - 31 - BARRIO 3
DE MAYO",1131,800,1931,6,4.420630190800293,-76.1535573005675,,,,,,,,
3100091020001,False,31,091,02,01,VALLE,ROLDANILLO,"IE NUESTRA SEÑORA DE
CHINQUINQUIRA",,CALLE 4 No 5-38,2490,341,2831,9,4.412085043263817,-76.1573427288359,,,,,,,,
3100091020003,False,31,091,02,03,VALLE,ROLDANILLO,"ESC NOR. SUP. JORGE ISAAC SD
L.MADRID",,CRA 11B No 1B-1,2283,2025,4308,13,4.424424418382864,-76.15546934717773,,,,,,,,
3100091980001,False,31,091,98,01,VALLE,ROLDANILLO,CARCEL,,CL 7 #6-53 CENTRO,6,29,35,1,4.41122222051436,-76.1544402239425,,,,,,,,
3100091990001,False,31,091,99,01,VALLE,ROLDANILLO,CAJAMARCA,,ESC. Rural Santa. Lucía,160,184,344,1,4.397176893,-76.18228483,,,,,,,,
3100091990002,False,31,091,99,02,VALLE,ROLDANILLO,BELGICA,,ESC. Rural San Isidro,111,141,252,1,4.451303016999999,-76.2213577899999,,,,,,,,
3100091990003,False,31,091,99,03,VALLE,ROLDANILLO,EL AGUACATE,,ESC. Rural Sede Belisario Peña,43,71,114,1,4.399993548315341,-76.187314610791,,,,,,,,
3100091990004,False,31,091,99,04,VALLE,ROLDANILLO,EL HOBO,,ESC. Rural Miguel A. Caro,152,146,298,1,4.392224302838228,-76.1460268152147,,,,,,,,
3100091990005,False,31,091,99,05,VALLE,ROLDANILLO,EL RETIRO,,ESC. Rural La Paz,235,239,474,2,4.400780628437006,-76.2339176772459,,,,,,,,
3100091990006,False,31,091,99,06,VALLE,ROLDANILLO,BUENAVISTA,,ESC. Rural Gerardo Bueno,28,35,63,1,4.454154878999999,-76.2428311799998,,,,,,,,
3100091990007,False,31,091,99,07,VALLE,ROLDANILLO,HIGUERONCITO,,Esc. Heliodoro Peña,421,401,822,3,4.496108753999998,-76.1011956799999,,,,,,,,
3100091990008,False,31,091,99,08,VALLE,ROLDANILLO,ISUGU,,ESC. Rural J. J. Jaramillo,52,54,106,1,4.411537754376809,-76.1071014404296,,,,,,,,
3100091990009,False,31,091,99,09,VALLE,ROLDANILLO,LA CANDELARIA,,ESC. Rural Maria Auxiliadora #,116,116,232,1,4.4807172,-76.0887234,,,,,,,,
3100091990010,False,31,091,99,10,VALLE,ROLDANILLO,LA MONTAÑUELA,,ESC. Rural Santa Isabel,40,60,100,1,4.455266001303453,-76.1982536315917,,,,,,,,
3100091990012,False,31,091,99,12,VALLE,ROLDANILLO,MATADEGUADUA,,ESC. Rural Ntra Sra. Del Carme,57,97,154,1,4.4336269,-76.2019394,,,,,,,,
3100091990013,False,31,091,99,13,VALLE,ROLDANILLO,MORELIA,,"ESC. Rural Jose Acevedo y
Góme",474,400,874,3,4.479910131423891,-76.1170578002928,,,,,,,,
3100091990014,False,31,091,99,14,VALLE,ROLDANILLO,EL CASCARILLO,,ESC. Rural Gabriela Mistal,141,169,310,1,4.397289147834812,-76.1926317214964,,,,,,,,
3100091990015,False,31,091,99,15,VALLE,ROLDANILLO,EL CIRUELO,,ESC. Rural Santa Ana,25,37,62,1,4.443157558114707,-76.2309980392456,,,,,,,,
3100091990016,False,31,091,99,16,VALLE,ROLDANILLO,EL PIE,,"ESC. Rural Francisco José de
Caldas",124,132,256,1,4.435669905376673,-76.1629772186279,,,,,,,,
3100091990017,False,31,091,99,17,VALLE,ROLDANILLO,PUERTO QUINTERO,,Esc. Antonia Santos,240,218,458,2,4.449981952526259,-76.0833692550659,,,,,,,,
3100091990019,False,31,091,99,19,VALLE,ROLDANILLO,EL SILENCIO,,ESC. Rural Jose Eustacio Rivera,49,55,104,1,4.39253955172476,-76.1926746368408,,,,,,,,
3100091990020,False,31,091,99,20,VALLE,ROLDANILLO,SANTA RITA,,ESC. Rural Satélite Belisario,845,861,1706,5,4.450131703418864,-76.1373138427733,,,,,,,,
3100091990022,False,31,091,99,22,VALLE,ROLDANILLO,EL CASTILLO,,ESC. Rural Santa Cecilia,30,23,53,1,4.51136,-76.18673,,,,,,,,
3100091990025,False,31,091,99,25,VALLE,ROLDANILLO,GUAYABAL,,ESC. Rural Jose María Erazo #3,179,164,343,1,4.4046351,-76.1076035,,,,,,,,
3100091990030,False,31,091,99,30,VALLE,ROLDANILLO,LA ARMENIA,,ESC. Rural Camilo Torres,41,54,95,1,4.4157394,-76.1337418,,,,,,,,
3100091990035,False,31,091,99,35,VALLE,ROLDANILLO,REMOLINO,,ESC. Rural San Jose #35,118,108,226,1,4.4736208,-76.2351823,,,,,,,,
3100091990040,False,31,091,99,40,VALLE,ROLDANILLO,TIERRABLANCA,,ESC. Rural Marco Fidel Suárez,401,369,770,3,4.4141592,-76.1609277999998,,,,,,,,
3100094000001,False,31,094,00,01,VALLE,SAN PEDRO,COLISEO LUIS MARIO LOPEDA,,"COLISEO LUIS MARIO LOPEDA
CRA 6 S N 1",4297,4178,8475,26,3.996304990921998,-76.22944710028433,,,,,,,,
3100094000002,False,31,094,00,02,VALLE,SAN PEDRO,IE JOSE ANTONIO AGUILERA,,CRA 6 No 6-67,128,117,245,1,3.9966998215008696,-76.22883115096778,,,,,,,,
3100094990001,False,31,094,99,01,VALLE,SAN PEDRO,BUENOS AIRES,,"IE JULIO CAICEDO TELLEZ SD
PPAL SECUNDARIA Y MEDIA",87,120,207,1,3.932,-76.175,,,,,,,,
3100094990003,False,31,094,99,03,VALLE,SAN PEDRO,ANGOSTURAS,,ESC. MARIA ANTONIA SANTOS,40,58,98,1,3.9745599999999977,-76.17959,,,,,,,,
3100094990004,False,31,094,99,04,VALLE,SAN PEDRO,GUAQUEROS,,ESC. ANTONIO CARO,86,94,180,1,3.943016129,-76.1994785,,,,,,,,
3100094990005,False,31,094,99,05,VALLE,SAN PEDRO,LA ESMERALDA (ESMERALDAS),,ESC. JORGE ELIECER GAITAN,57,86,143,1,3.94461,-76.13114,,,,,,,,
3100094990006,False,31,094,99,06,VALLE,SAN PEDRO,GUAYABAL,,ESC. SAN JUDAS TADEO,256,241,497,2,4.006584,-76.2331499999999,,,,,,,,
3100094990008,False,31,094,99,08,VALLE,SAN PEDRO,LA SIRIA,,ESC. SIMON BOLIVAR,62,86,148,1,3.94821,-76.14818,,,,,,,,
3100094990009,False,31,094,99,09,VALLE,SAN PEDRO,LOS CHANCOS,,ESC. ALEJANDRO HENAO,378,413,791,3,4.018880778999999,-76.21240136,,,,,,,,
3100094990013,False,31,094,99,13,VALLE,SAN PEDRO,NARANJAL,,"ESCUELA JOSE DEMETRIO
GARCIA",45,72,117,1,3.974514628999986,-76.15586854999978,,,,,,,,
3100094990015,False,31,094,99,15,VALLE,SAN PEDRO,PAVAS,,PAVAS FINCA LAS BRISAS,14,23,37,1,3.9673499999999873,-76.19958,,,,,,,,
3100094990017,False,31,094,99,17,VALLE,SAN PEDRO,PLATANARES,,"ESC FRANCISCO ANTONIO
ZEA",28,38,66,1,4.002960754,-76.1617665499998,,,,,,,,
3100094990021,False,31,094,99,21,VALLE,SAN PEDRO,PRESIDENTE,,ESC. MIGUEL ANTONIO CARO,616,679,1295,4,3.967232869,-76.2580647599999,,,,,,,,
3100094990025,False,31,094,99,25,VALLE,SAN PEDRO,SAN JOSE,,CASETA COMUNAL,525,579,1104,4,3.993265299999984,-76.23337989999999,,,,,,,,
3100094990029,False,31,094,99,29,VALLE,SAN PEDRO,TODOS SANTOS,,ESCUELA GABRIELA MISTRAL,997,956,1953,6,3.9798540623435046,-76.23388724347636,,,,,,,,
3100097010001,False,31,097,01,01,VALLE,SEVILLA,COLEG. LICEO MIXTO,,CL 48 # 50-69,3005,3258,6263,19,4.2621303448347865,-75.93450768992757,,,,,,,,
3100097010002,False,31,097,01,02,VALLE,SEVILLA,ESC. MARIA INMACULADA,,CL 51 #48-16 CENTRO,2383,2071,4454,14,4.264931848323279,-75.93251199672119,,,,,,,,
3100097010003,False,31,097,01,03,VALLE,SEVILLA,ESCUELA HUGO TORO ECHEVERRY,,KR 47 #52-51 CENTRO,1924,1566,3490,11,4.265779320631072,-75.93200919610213,,,,,,,,
3100097020001,False,31,097,02,01,VALLE,SEVILLA,ESC. ARMANDO ROMERO,,CRA 48 CLL 62 ESQ.,1935,2364,4299,13,4.273639927878307,-75.93155590218896,,,,,,,,
3100097020002,False,31,097,02,02,VALLE,SEVILLA,IE SEVILLA - SEDE ANTONIA SANTOS,,CL 55 KR 53 ESQ,3595,3102,6697,21,4.268378608114181,-75.93628527805791,,,,,,,,
3100097900001,False,31,097,90,01,VALLE,SEVILLA,"COLISEO DEP. MUNICIPAL OSCAR
JARAM",,KR 48 CL 53,3355,3255,6610,9,4.266549106666282,-75.9317436567212,,,,,,,,
3100097980001,False,31,097,98,01,VALLE,SEVILLA,CARCEL,,"CARCEL CAR 50 CL 62
PUYANA",12,78,90,1,4.27395061338886,-75.93346225676189,,,,,,,,
3100097990001,False,31,097,99,01,VALLE,SEVILLA,ALEGRIAS,,ESC. SAN GERARDO,41,82,123,1,4.131466217976776,-75.85222714235616,,,,,,,,
3100097990002,False,31,097,99,02,VALLE,SEVILLA,CANOAS,,ESC. LA MAGDALENA,83,116,199,1,4.194741299999998,-75.9539747999998,,,,,,,,
3100097990004,False,31,097,99,04,VALLE,SEVILLA,BAJO CONGAL,,ESCUELA SANTA ISABEL,15,36,51,1,4.308036,-75.959129,,,,,,,,
3100097990005,False,31,097,99,05,VALLE,SEVILLA,CEBOLLAL,,ESC. LA BETULIA,87,135,222,1,4.163781,-75.907151,,,,,,,,
3100097990009,False,31,097,99,09,VALLE,SEVILLA,COLORADAS,,"COLEGIO SATELITE
COLORADAS",255,345,600,2,4.205089,-75.95735,,,,,,,,
3100097990011,False,31,097,99,11,VALLE,SEVILLA,COMINALES,,ESC. SANTA LUCIA,54,78,132,1,4.226783,-75.926588,,,,,,,,
3100097990013,False,31,097,99,13,VALLE,SEVILLA,COROZAL,,ESC. SANTA BARBARA,144,159,303,1,4.399435,-75.919004,,,,,,,,
3100097990015,False,31,097,99,15,VALLE,SEVILLA,CRISTALES,,ESC. NUEVA GRANADA,6,20,26,1,4.137497,-75.86898,,,,,,,,
3100097990017,False,31,097,99,17,VALLE,SEVILLA,CUMBARCO,,ESC. SANTA MARTA,168,243,411,2,4.195228,-75.833804,,,,,,,,
3100097990021,False,31,097,99,21,VALLE,SEVILLA,EL VENADO,,CENTRO DE SALUD,114,165,279,1,4.333909,-75.903015,,,,,,,,
3100097990023,False,31,097,99,23,VALLE,SEVILLA,ESTACION CAICEDONIA,,"ESC. NUESTRA SEÑORA DE
FATIMA",63,80,143,1,4.28891123495463,-75.89442700668101,,,,,,,,
3100097990025,False,31,097,99,25,VALLE,SEVILLA,LA ASTELIA,,ESC. SANTA MATILDE,39,54,93,1,4.248759,-75.96724,,,,,,,,
3100097990029,False,31,097,99,29,VALLE,SEVILLA,LA CUCHILLA,,ESC. JORGE ELIECER GAITAN,114,169,283,1,4.359310935352791,-75.9309584909419,,,,,,,,
3100097990033,False,31,097,99,33,VALLE,SEVILLA,LA ESTRELLA (LA MONEDA),,ESC. SANTA ANA,43,89,132,1,4.267993,-75.963379,,,,,,,,
3100097990035,False,31,097,99,35,VALLE,SEVILLA,LA MELBA,,CASETA COMUNAL,82,142,224,1,4.249703,-75.88723,,,,,,,,
3100097990036,False,31,097,99,36,VALLE,SEVILLA,LA RAQUELITA,,PORTAL TIENDA CASA #2,135,159,294,1,4.269691424675219,-75.9174030379166,,,,,,,,
3100097990038,False,31,097,99,38,VALLE,SEVILLA,LAS BRISAS,,ESC. JOSE MARIA CARBONEL,55,90,145,1,4.244105,-75.909207,,,,,,,,
3100097990041,False,31,097,99,41,VALLE,SEVILLA,MANZANILLO,,ESC. ANTONIO RICAURTE,84,127,211,1,4.318378,-75.926001,,,,,,,,
3100097990046,False,31,097,99,46,VALLE,SEVILLA,MORRO AZUL,,"ESC. FRAY BARTOLOME DE
LAS CASAS",24,38,62,1,4.296587731632869,-75.92093447695872,,,,,,,,
3100097990049,False,31,097,99,49,VALLE,SEVILLA,PALOMINO,,CASETA COMUNAL,98,161,259,1,4.309488,-75.903699,,,,,,,,
3100097990050,False,31,097,99,50,VALLE,SEVILLA,QUEBRADA NUEVA,,"ESCUELA SATELITE
QUEBRADA NUEVA",20,20,40,1,4.37236,-75.95055,,,,,,,,
3100097990052,False,31,097,99,52,VALLE,SEVILLA,PALMICHAL,,ESC. CAMILO TORRES,19,27,46,1,4.367353,-75.903288,,,,,,,,
3100097990053,False,31,097,99,53,VALLE,SEVILLA,SAN ANTONIO,,"ESC. SANTA TERESITA DEL
NIÑO JESUS",423,499,922,3,4.216361,-75.939664,,,,,,,,
3100097990055,False,31,097,99,55,VALLE,SEVILLA,SAN MARCOS,,ESC. BENJAMIN HERRERA,89,131,220,1,4.243868,-75.935936,,,,,,,,
3100097990056,False,31,097,99,56,VALLE,SEVILLA,TOTORO,,ESC. DOCE DE OCTUBRE,92,124,216,1,4.308435,-75.944018,,,,,,,,
3100097990057,False,31,097,99,57,VALLE,SEVILLA,TRES ESQUINAS,,ESC. CRISTOBAL COLON,408,372,780,3,4.288747,-75.935308,,,,,,,,
3100100000000,False,31,100,00,00,VALLE,TORO,PUESTO CABECERA MUNICIPAL,,"CRA.3 No.6-19,I.E.NUESTRA
SRA. DE LA CONSOLACION",5024,4706,9730,30,4.6093995309929765,-76.08238062216229,,,,,,,,
3100100990001,False,31,100,99,01,VALLE,TORO,SAN FRANCISCO,,"COL SATELITE NUESTRA
SEÑORA DE FATIMA",633,631,1264,4,4.684728966999998,-76.03650863,,,,,,,,
3100100990002,False,31,100,99,02,VALLE,TORO,LA PRADERA,,"ESCUELA MIXTA GUILLERMO
LEON VALENCIA",34,56,90,1,4.716687379999998,-76.0774189299999,,,,,,,,
3100100990003,False,31,100,99,03,VALLE,TORO,SAN ANTONIO,,CASETA COMUNAL,354,307,661,2,4.59264527704819,-76.06139674974851,,,,,,,,
3100100990004,False,31,100,99,04,VALLE,TORO,EL CEDRO,,"ESCUELA MIXTA SIMON
BOLIVAR",24,35,59,1,4.584166003999998,-76.1164851799999,,,,,,,,
3100100990005,False,31,100,99,05,VALLE,TORO,VENTAQUEMADA,,"ESCUELA MIXTA CAICEDO Y
CUERO",66,92,158,1,4.659903985567449,-76.09932669466401,,,,,,,,
3100100990006,False,31,100,99,06,VALLE,TORO,LA CONSOLIDA,,"ESCUELA MIXTA MARIANO
OSPINA PEREZ",29,42,71,1,4.577284970345676,-76.12533299865238,,,,,,,,
3100100990007,False,31,100,99,07,VALLE,TORO,LA QUIEBRA,,"ESCUELA MIXTA JOSE MARIA
CORDOBA",88,140,228,1,4.651300961438213,-76.10406975628754,,,,,,,,
3100100990008,False,31,100,99,08,VALLE,TORO,BOHIO,,"ESCUELA MIXTA SAN JUAN
BOSCO",186,190,376,2,4.617738004999998,-76.0604429299999,,,,,,,,
3100100990009,False,31,100,99,09,VALLE,TORO,LA ROBLEDA,,"ESCUELA MIXTA RESTREPO
MEJIA",29,39,68,1,4.593459379999998,-76.14911093,,,,,,,,
3100100990060,False,31,100,99,60,VALLE,TORO,PATIO BONITO,,"ESCUELA MIXTA CRISTOBAL
COLON",133,162,295,1,4.62932102305009,-76.11306928852304,,,,,,,,
3100100990080,False,31,100,99,80,VALLE,TORO,SAN JOSE,,"ESCUELA MIXTA SAN JOSE DE
LOS OSOS",16,30,46,1,4.589875199999999,-76.0811143,,,,,,,,
3100103000001,False,31,103,00,01,VALLE,TRUJILLO,PUESTO CABECERA MUNICIPAL,,"COLISEO LEONEL GARCIA
RESTREPO",4431,4549,8980,27,4.208197870631718,-76.3213008674743,,,,,,,,
3100103000002,False,31,103,00,02,VALLE,TRUJILLO,"CABECERA MUNICIPAL (PUEBLO
NUEVO)",,"CENTRO DE CAPACITACION
ALFONSO LOPEZ PUMAREJO",456,480,936,3,4.209436748398309,-76.32030659679648,,,,,,,,
3100103000003,False,31,103,00,03,VALLE,TRUJILLO,CABECERA MUNICIPAL (LA CUCHILLA),,"ESCUELA ELIAS ENRIQUE
QUIJANO",379,305,684,3,4.215668197398811,-76.31592709738028,,,,,,,,
3100103990001,False,31,103,99,01,VALLE,TRUJILLO,ALTO DE PAEZ,,CASETA COMUNAL,230,327,557,2,4.277062463885096,-76.2824671557015,,,,,,,,
3100103990005,False,31,103,99,05,VALLE,TRUJILLO,ANDINAPOLIS,,I.E. ANTONIO JOSE DE SUCRE,537,662,1199,4,4.168547370641564,-76.38622115052482,,,,,,,,
3100103990007,False,31,103,99,07,VALLE,TRUJILLO,BAJO CACERES,,ESC. CARLOS E. RESTREPO,111,157,268,1,4.200411855027169,-76.36289952259014,,,,,,,,
3100103990009,False,31,103,99,09,VALLE,TRUJILLO,CRISTALES,,CASETA COMUNAL,56,70,126,1,4.301337490770878,-76.39714434762062,,,,,,,,
3100103990010,False,31,103,99,10,VALLE,TRUJILLO,DOS QUEBRADAS,,ESC. JOSE MARIA CORDOBA,70,118,188,1,4.2942,-76.36396,,,,,,,,
3100103990011,False,31,103,99,11,VALLE,TRUJILLO,EL TABOR,,INST. EDUCATIVA SAN ISIDRO,153,245,398,2,4.210804260475601,-76.37283255162363,,,,,,,,
3100103990012,False,31,103,99,12,VALLE,TRUJILLO,LA BOHEMIA,,ESC. SIMON BOLIVAR,54,86,140,1,4.235227943835147,-76.26405236638405,,,,,,,,
3100103990013,False,31,103,99,13,VALLE,TRUJILLO,HUASANO,,"COL. PANTALEON DE LA
TORRE",282,254,536,2,4.246228778831113,-76.24516010284405,,,,,,,,
3100103990014,False,31,103,99,14,VALLE,TRUJILLO,LA SONORA,,ESCUELA JUAN XXIII,144,192,336,1,4.2310007,-76.3889863,,,,,,,,
3100103990017,False,31,103,99,17,VALLE,TRUJILLO,ROBLEDO,,COL JORGE ROBLEDO,317,343,660,2,4.252935599999998,-76.2316868,,,,,,,,
3100103990018,False,31,103,99,18,VALLE,TRUJILLO,LA SOLEDAD,,ESC. ANTONIO NARIÑO,46,63,109,1,4.295642244070786,-76.23775306900492,,,,,,,,
3100103990019,False,31,103,99,19,VALLE,TRUJILLO,LA MARINA,,ESC. MARCO FIDEL SUAREZ,96,138,234,1,4.251209709473114,-76.29671964279174,,,,,,,,
3100103990021,False,31,103,99,21,VALLE,TRUJILLO,SAN ISIDRO,,CASETA COMUNAL,80,98,178,1,4.28637182788822,-76.30738735198963,,,,,,,,
3100103990029,False,31,103,99,29,VALLE,TRUJILLO,VENECIA,,I.E. CRISTOBAL COLON,705,758,1463,5,4.193837699999998,-76.3930373,,,,,,,,
3100106010001,False,31,106,01,01,VALLE,TULUA,"IE GIMNASIO DEL PACIFICO SD
PRINCIPAL",,CL 34 KR 36,5307,4703,10010,30,4.07578,-76.19135,,,,,,,,
3100106010002,False,31,106,01,02,VALLE,TULUA,IE MARIA ANTONIA RUIZ S.PRINCIPAL,,CLL 29 No 30-61,2869,2376,5245,16,4.081594244613578,-76.19364882444687,,,,,,,,
3100106010003,False,31,106,01,03,VALLE,TULUA,ESC. DEBORA GUERRERO LOZANO,,"DIAG. BASE AEREA
ANTINARCOTICOS - 30 MTS",229,188,417,2,4.066390266303773,-76.1820984278958,,,,,,,,
3100106010004,False,31,106,01,04,VALLE,TULUA,I.E.G.P SEDE JOSE JOAQUIN JARAMILLO,,CLL 33 # 34-00,310,265,575,2,4.077779265232393,-76.19281342481126,,,,,,,,
3100106010005,False,31,106,01,05,VALLE,TULUA,I.E.M.A.R SEDE EL JAZMIN,,KR 44 CL 28B,330,264,594,2,4.078480567435237,-76.18520793865734,,,,,,,,
3100106010006,False,31,106,01,06,VALLE,TULUA,I.E.J.R SEDE MARIA LUISA ROMAN,,CRA 36 # 27 - 81,136,90,226,1,4.082263955603028,-76.18922230285035,,,,,,,,
3100106020001,False,31,106,02,01,VALLE,TULUA,IE JULIA RESTREPO S.PRINCIPAL,,CLL 27 No 33-42,2929,2240,5169,16,4.083153165644049,-76.1915237103743,,,,,,,,
3100106020002,False,31,106,02,02,VALLE,TULUA,I.E.J.R SEDE SANTA CLARA,,CL 22 No 33 A 03,1550,1312,2862,9,4.086481319046519,-76.1905771493911,,,,,,,,
3100106020003,False,31,106,02,03,VALLE,TULUA,I.E.C.V SEDE GUILLERMO E MARTINEZ,,CLL 16 No 28E 24,4279,3232,7511,23,4.091980196638256,-76.1912846164529,,,,,,,,
3100106020004,False,31,106,02,04,VALLE,TULUA,ESCUELA MERCANTIL,,CLL 13A KR 38C,1862,1663,3525,11,4.092249438772848,-76.1816239356994,,,,,,,,
3100106020005,False,31,106,02,05,VALLE,TULUA,I.E.C.V. SEDE SAN ANTONIO,,KR 28 BIS CL 14,773,591,1364,5,4.095562096812924,-76.1950064199645,,,,,,,,
3100106020006,False,31,106,02,06,VALLE,TULUA,I.E.C.V SEDE SAN JUDAS TADEO,,KR 28A CL 17,298,278,576,2,4.091727005369269,-76.19334079193841,,,,,,,,
3100106030001,False,31,106,03,01,VALLE,TULUA,COL SAGRADO CORAZON DE JESUS,,CR 25 NO 24-47,5300,5416,10716,33,4.086459915927529,-76.1972558498382,,,,,,,,
3100106030002,False,31,106,03,02,VALLE,TULUA,"CASA DE CULTURA ""ENRRIQUE URIBE
WHITE""",,CRA 26 # 24 - 28,2554,1081,3635,11,4.086063958124075,-76.1953568458556,,,,,,,,
3100106030003,False,31,106,03,03,VALLE,TULUA,"IE CORAZON DEL VALLE TOMAS URIBE
URIBE",,KR 27 No. 22 17,1623,3989,5612,17,4.088204268247762,-76.1953032016754,,,,,,,,
3100106030004,False,31,106,03,04,VALLE,TULUA,I.E.C.V.S JOSE ANTONIO GALAN,,KR 24 No 20A 60,82,63,145,1,4.089874272703593,-76.19762530615002,,,,,,,,
