mpio_reg_code_7,votantes,votos_validos,votos_blanco,votos_nulos,indig_0011,indig_0285,indig_0234,indig_0006,indig_0306,indig_0252,indig_0188,indig_0237,indig_0300,indig_0347,icand_0011_000000|SOLO POR LA LISTA,icand_0011_000201|MARTHA ISABEL PERALTA EPIEYU,icand_0011_000202|NELSON CUCUÑAME LULIGO,icand_0011_000203|JULIO CESAR ESTRADA CORDERO,icand_0285_000000|SOLO POR LA LISTA,icand_0285_000201|RICHARD HUMBERTO FUELANTALA DELGADO,icand_0285_000202|ANTONIO DE JESUS GUEVARA BETANCUR,icand_0285_000203|ZUNILDA AMAYA URIANA,icand_0234_000000|SOLO POR LA LISTA,icand_0234_000201|LOT USIEL VILLAZON ARIAS,icand_0234_000202|MARIA YANETH CASTILLO MARCHENA,icand_0234_000203|ATANACIO MOSCOTE GIL,icand_0006_000000|SOLO POR LA LISTA,icand_0006_000201|JESUS OMERO CUASAPUD CHASPUENGAL,icand_0006_000202|MARIA ESPERANZA TARAPUEZ GUEPUD,icand_0006_000203|RUBEN MARINO BORJE,icand_0306_000000|SOLO POR LA LISTA,icand_0306_000201|ANDRES AGREDA CHICUNQUE,icand_0252_000000|SOLO POR LA LISTA,icand_0252_000201|JOSE MANUEL MAESTRE BELLO,icand_0252_000202|HERMES BOCANEGRA BARBOSA,icand_0252_000203|MARIA ARIXMENDI JULIAN USNAS,icand_0188_000000|SOLO POR LA LISTA,icand_0188_000201|JOSE WILMAN TUMBO CHEPE,icand_0188_000202|MANUEL JESUS MAVISOY JUAGIBIOY,icand_0188_000203|LUZ EMILSE PANCHI,icand_0237_000000|SOLO POR LA LISTA,icand_0237_000201|CARLOS ALBERTO REDONDO RINCON,icand_0300_000000|SOLO POR LA LISTA,icand_0300_000202|ROSA ELENA MONTAÑO SALGADO,icand_0300_000203|OSWALDO WILFREDO HUETIO PRIETO,icand_0347_000000|SOLO POR LA LISTA,icand_0347_000201|FABIAN JOSE ARRIETA ALDANA,censo,mesas_total,mesas_escrutadas,turnout_pct,pct_blanco,pct_nulo,winner_col,winner_votes,winner_pct,winner,winner_color,mpio_name_reg,mpio_dane_code,mpio_name_dane,dept_reg_code,dept_dane_code
1900064,17,15,9,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,,60.0,5.88235294117647,indig_0188,3,20.0,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,RIVERA,41615,RIVERA,1900,19
1900067,7,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.0,42.857142857142854,indig_0011,1,50.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SALADOBLANCO,41660,SALADOBLANCO,1900,19
1900070,266,154,41,38,3,5,2,2,0,0,100,0,0,1,0,0,3,0,1,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,17,55,20,8,0,0,0,0,0,1,0,0,0,0,,26.623376623376622,14.285714285714285,indig_0188,100,64.93506493506493,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,SAN AGUSTIN,41668,SAN AGUSTÍN,1900,19
1900074,97,17,11,26,2,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,,64.70588235294117,26.804123711340207,indig_0011,2,11.76470588235294,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SANTA MARIA,41676,SANTA MARÍA,1900,19
1900076,28,23,4,2,1,1,0,1,0,0,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,,17.391304347826086,7.142857142857142,indig_0188,16,69.56521739130434,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,SUAZA,41770,SUAZA,1900,19
1900079,15,7,4,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,57.14285714285714,33.33333333333333,indig_0006,3,42.857142857142854,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,TARQUI,41791,TARQUI,1900,19
1900082,70,54,41,9,0,1,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,,75.92592592592592,12.857142857142856,indig_0188,11,20.37037037037037,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,TELLO,41799,TELLO,1900,19
1900085,25,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,24.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,TERUEL,41801,TERUEL,1900,19
1900088,68,41,22,14,0,1,0,1,0,0,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,1,0,0,0,0,0,,53.65853658536586,20.588235294117645,indig_0188,16,39.02439024390244,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,TIMANA,41807,TIMANÁ,1900,19
1900091,29,19,6,7,0,2,0,1,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,,31.57894736842105,24.137931034482758,indig_0188,9,47.368421052631575,MOVIMIENTO UNIDAD EN MINGA POR COLOMBIA,#DA5403,VILLAVIEJA,41872,VILLAVIEJA,1900,19
1900094,30,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,30.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,YAGUARA,41885,YAGUARÁ,1900,19
2100001,3316,2263,622,636,863,70,47,493,40,14,54,6,39,15,107,674,50,32,17,23,7,23,47,0,0,0,35,33,9,416,40,0,14,0,0,0,10,27,7,10,6,0,20,16,3,15,0,0,0,0,,27.485638532920902,19.179734620024124,indig_0011,863,38.13521873619089,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SANTA MARTA,47001,SANTA MARTA,2100,21
2100008,103,84,7,5,67,0,1,7,1,0,1,0,0,0,8,54,4,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,8.333333333333332,4.854368932038835,indig_0011,67,79.76190476190477,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ALGARROBO,47030,ALGARROBO,2100,21
2100010,161,96,12,35,17,2,0,54,1,1,8,0,0,1,3,12,0,2,0,2,0,0,0,0,0,0,10,8,2,34,1,0,1,0,0,0,3,2,0,3,0,0,0,0,0,1,0,0,0,0,,12.5,21.73913043478261,indig_0006,54,56.25,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,ARACATACA,47053,ARACATACA,2100,21
2100012,100,24,22,53,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,91.66666666666666,53.0,indig_0011,2,8.333333333333332,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ARIGUANI (EL DIFICIL),47058,ARIGUANÍ,2100,21
2100013,46,7,2,20,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.57142857142857,43.47826086956522,indig_0006,3,42.857142857142854,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CERRO DE SAN ANTONIO,47161,CERRO DE SAN ANTONIO,2100,21
2100015,91,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,67.03296703296702,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CHIVOLO,47170,CHIVOLO,2100,21
2100016,1147,791,185,173,502,10,39,40,4,1,6,1,1,2,47,423,27,5,3,2,1,4,39,0,0,0,5,8,1,26,4,0,1,0,0,0,0,4,0,2,1,0,1,0,0,2,0,0,0,0,,23.38811630847029,15.082824760244115,indig_0011,502,63.46396965865993,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,CIENAGA,47189,CIÉNAGA,2100,21
2100020,58,4,2,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.0,67.24137931034483,indig_0006,2,50.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CONCORDIA,47205,CONCORDIA,2100,21
2100025,132,28,5,72,11,1,6,0,3,0,0,1,1,0,1,10,0,0,1,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,17.857142857142858,54.54545454545454,indig_0011,11,39.285714285714285,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,EL BANCO,47245,EL BANCO,2100,21
2100028,68,36,1,14,33,0,0,1,0,1,0,0,0,0,1,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.7777777777777777,20.588235294117645,indig_0011,33,91.66666666666666,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,EL PIÑON,47258,EL PIÑÓN,2100,21
2100030,167,77,8,41,17,4,1,47,0,0,0,0,0,0,5,10,0,2,3,0,0,1,1,0,0,0,5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.38961038961039,24.550898203592812,indig_0006,47,61.038961038961034,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,EL RETEN,47268,EL RETÉN,2100,21
2100031,650,424,66,118,253,4,1,88,2,0,7,1,0,2,21,218,4,10,0,4,0,0,1,0,0,0,7,3,2,76,2,0,0,0,0,0,2,1,2,2,1,0,0,0,0,2,0,0,0,0,,15.566037735849056,18.153846153846153,indig_0011,253,59.66981132075472,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,FUNDACION,47288,FUNDACIÓN,2100,21
2100040,64,11,5,29,4,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,45.45454545454545,45.3125,indig_0011,4,36.36363636363637,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,GUAMAL,47318,GUAMAL,2100,21
2100042,64,24,5,20,12,1,1,5,0,0,0,0,0,0,3,9,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.833333333333336,31.25,indig_0011,12,50.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,NUEVA GRANADA,47460,NUEVA GRANADA,2100,21
2100046,66,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,39.39393939393939,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,PEDRAZA,47541,PEDRAZA,2100,21
2100048,19,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,36.84210526315789,indig_0285,1,100.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,#811EC5,PIJIÑO DEL CARMEN,47545,PIJIÑO DEL CARMEN,2100,21
2100049,97,13,6,67,6,1,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46.15384615384615,69.0721649484536,indig_0011,6,46.15384615384615,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,PIVIJAY,47551,PIVIJAY,2100,21
2100052,290,43,40,134,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,93.02325581395348,46.206896551724135,indig_0011,1,2.3255813953488373,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,PLATO,47555,PLATO,2100,21
2100055,177,66,31,59,34,0,0,0,1,0,0,0,0,0,11,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46.96969696969697,33.33333333333333,indig_0011,34,51.515151515151516,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,PUEBLOVIEJO,47570,PUEBLOVIEJO,2100,21
2100058,40,16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,60.0,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,REMOLINO,47605,REMOLINO,2100,21
2100060,31,25,2,3,21,0,0,0,0,0,1,0,1,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,8.0,9.67741935483871,indig_0011,21,84.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SABANAS DE SAN ANGEL,47660,SABANAS DE SAN ÁNGEL,2100,21
2100067,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,indig_0006,2,100.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,SALAMINA,47675,SALAMINA,2100,21
2100070,60,10,6,30,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60.0,50.0,indig_0285,2,20.0,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,#811EC5,SAN SEBASTIAN DE BUENAVISTA,47692,SAN SEBASTIÁN DE BUENAVISTA,2100,21
2100073,11,2,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50.0,72.72727272727273,indig_0011,1,50.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SAN ZENON,47703,SAN ZENÓN,2100,21
2100076,82,28,8,43,19,0,0,0,1,0,0,0,0,0,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.57142857142857,52.4390243902439,indig_0011,19,67.85714285714286,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SANTA ANA,47707,SANTA ANA,2100,21
2100078,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,33.33333333333333,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,SANTA BARBARA DE PINTO,47720,SANTA BÁRBARA DE PINTO,2100,21
2100079,366,91,24,154,2,1,2,37,1,0,21,2,1,0,0,2,0,0,1,0,0,0,2,0,0,0,12,0,0,25,1,0,0,0,0,0,10,0,1,10,2,0,1,0,0,0,0,0,0,0,,26.373626373626376,42.07650273224044,indig_0006,37,40.65934065934066,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,SITIONUEVO,47745,SITIONUEVO,2100,21
2100085,51,6,1,31,3,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16.666666666666664,60.78431372549019,indig_0011,3,50.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,TENERIFE,47798,TENERIFE,2100,21
2100090,88,10,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100.0,47.72727272727273,indig_0011,0,0.0,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ZAPAYAN,47960,ZAPAYÁN,2100,21
2100095,1043,660,104,190,494,11,0,27,10,0,8,2,4,0,77,375,33,9,2,3,2,4,0,0,0,0,5,4,2,16,10,0,0,0,0,0,2,5,1,0,2,0,4,0,0,0,0,0,0,0,,15.757575757575756,18.21668264621285,indig_0011,494,74.84848484848486,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,ZONA BANANERA (SEVILLA),47980,ZONA BANANERA,2100,21
2300001,6399,5848,559,288,285,668,13,4078,11,7,177,13,22,15,45,194,28,18,74,542,31,21,13,0,0,0,270,3555,175,78,11,0,7,0,0,0,17,82,71,7,13,0,12,9,1,15,0,0,0,0,,9.558823529411764,4.50070323488045,indig_0006,4078,69.73324213406292,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,PASTO,52001,PASTO,2300,23
2300004,121,99,12,13,0,6,0,79,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,70,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,12.121212121212121,10.743801652892563,indig_0006,79,79.7979797979798,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,ALBAN (SAN JOSE),52019,ALBÁN,2300,23
2300007,1973,1799,97,83,67,160,1,1425,3,0,30,1,12,3,12,47,6,2,16,133,10,1,1,0,0,0,107,1210,81,27,3,0,0,0,0,0,1,27,2,0,1,0,6,3,3,3,0,0,0,0,,5.391884380211229,4.206791687785099,indig_0006,1425,79.2106725958866,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,ALDANA,52022,ALDANA,2300,23
2300010,80,62,5,3,1,1,0,51,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,,8.064516129032258,3.75,indig_0006,51,82.25806451612904,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,ANCUYA,52036,ANCUYA,2300,23
2300013,78,78,0,0,0,4,0,70,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,70,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,indig_0006,70,89.74358974358975,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,ARBOLEDA (BERRUECOS),52051,ARBOLEDA,2300,23
2300016,597,347,49,128,190,16,0,14,1,0,74,0,1,2,33,13,21,123,6,1,8,1,0,0,0,0,4,6,2,2,1,0,0,0,0,0,2,3,64,5,0,0,1,0,0,2,0,0,0,0,,14.121037463976945,21.440536013400337,indig_0011,190,54.7550432276657,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,BARBACOAS,52079,BARBACOAS,2300,23
2300017,799,768,11,17,16,35,2,700,0,0,4,0,0,0,5,10,0,1,5,27,2,1,2,0,0,0,74,606,15,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,1.4322916666666665,2.127659574468085,indig_0006,700,91.14583333333334,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,BELEN,52083,BELÉN,2300,23
2300019,130,108,7,9,1,5,0,94,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,3,89,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.481481481481481,6.923076923076923,indig_0006,94,87.03703703703704,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,BUESACO,52110,BUESACO,2300,23
2300022,15,10,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.666666666666667,indig_0006,10,100.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,COLON (GENOVA),52203,COLÓN,2300,23
2300025,188,170,3,9,0,12,0,153,0,0,1,0,0,1,0,0,0,0,0,9,3,0,0,0,0,0,0,146,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1.7647058823529411,4.787234042553192,indig_0006,153,90.0,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CONSACA,52207,CONSACÁ,2300,23
2300028,942,881,19,17,17,95,1,736,0,0,11,0,1,1,3,11,3,0,8,73,14,0,1,0,0,0,22,647,58,9,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,0,,2.1566401816118046,1.8046709129511678,indig_0006,736,83.54143019296254,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CONTADERO,52210,CONTADERO,2300,23
2300031,1798,1651,77,52,99,170,2,1250,2,3,46,2,0,0,16,65,9,9,11,144,14,1,2,0,0,0,51,1106,82,11,2,0,3,0,0,0,1,41,4,0,2,0,0,0,0,0,0,0,0,0,,4.663840096910963,2.8921023359288096,indig_0006,1250,75.71168988491823,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CORDOBA,52215,CÓRDOBA,2300,23
2300034,1997,1849,55,65,20,294,1,1453,2,0,16,0,6,2,2,17,0,1,22,257,9,6,1,0,0,0,106,1272,58,17,2,0,0,0,0,0,1,14,0,1,0,0,4,1,1,2,0,0,0,0,,2.9745808545159544,3.254882323485228,indig_0006,1453,78.58301784748512,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CUASPUD (CARLOSAMA),52224,CUASPUD CARLOSAMA,2300,23
2300037,6909,6298,371,151,94,2934,8,2651,5,3,195,5,27,5,19,43,20,12,166,2475,215,78,8,0,0,0,447,1732,313,159,5,0,3,0,0,0,12,146,34,3,5,0,12,9,6,5,0,0,0,0,,5.8907589711019375,2.185555073093067,indig_0285,2934,46.58621784693553,ASOCIACIÓN DE AUTORIDADES TRADICIONALES INDÍGENAS,#811EC5,CUMBAL,52227,CUMBAL,2300,23
2300038,45,24,5,9,0,4,0,9,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,20.833333333333336,20.0,indig_0006,9,37.5,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CHACHAGUI,52240,CHACHAGÜÍ,2300,23
2300039,1996,1807,165,57,83,43,5,1387,5,4,89,1,16,9,23,54,5,1,17,23,3,0,5,0,0,0,88,1268,22,9,5,0,4,0,0,0,9,67,13,0,1,0,8,6,2,9,0,0,0,0,,9.131156613171001,2.8557114228456912,indig_0006,1387,76.75705589374654,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,CUMBITARA,52233,CUMBITARA,2300,23
2300040,520,471,7,14,1,6,0,443,0,0,12,0,2,0,0,1,0,0,1,5,0,0,0,0,0,0,5,437,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,,1.48619957537155,2.6923076923076925,indig_0006,443,94.0552016985138,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,EL ROSARIO,52256,EL ROSARIO,2300,23
2300041,72,13,7,38,3,2,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,53.84615384615385,52.77777777777778,indig_0011,3,23.076923076923077,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",#E30613,EL CHARCO,52250,EL CHARCO,2300,23
2300043,712,669,13,27,11,32,0,590,1,0,19,0,3,0,1,10,0,0,3,29,0,0,0,0,0,0,9,562,13,6,1,0,0,0,0,0,1,12,5,1,0,0,1,2,0,0,0,0,0,0,,1.9431988041853512,3.7921348314606744,indig_0006,590,88.19133034379672,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,EL TABLON,52258,EL TABLÓN DE GÓMEZ,2300,23
2300044,160,149,4,5,2,17,0,120,0,0,5,0,0,1,0,2,0,0,2,14,1,0,0,0,0,0,4,115,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,,2.684563758389262,3.125,indig_0006,120,80.53691275167785,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,EL PEÑOL,52254,EL PEÑOL,2300,23
2300046,16,14,0,0,0,3,0,10,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,indig_0006,10,71.42857142857143,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",#C05B16,EL TAMBO,52260,EL TAMBO,2300,23
