mesa_id,partido_posicion,partido_nombre,votos_pre_recount,votos_post_recount,delta,delta_pct
001046,9,PROGRESEMOS,0.0,0.0,0.0,
001046,10,PARTIDO SICREO,8.0,8.0,0.0,0.0
001046,11,PARTIDO PAÍS PARA TODOS,3.0,12.0,9.0,300.0
001046,12,PARTIDO FRENTE DE LA ESPERANZA 2021,3.0,3.0,0.0,0.0
001046,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1.0,1.0,0.0,0.0
001046,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001046,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",7.0,7.0,0.0,0.0
001046,16,JUNTOS POR EL PERÚ,14.0,15.0,1.0,7.142857142857142
001046,17,PODEMOS PERÚ,2.0,3.0,1.0,50.0
001046,18,PARTIDO DEMOCRATICO FEDERAL,1.0,1.0,0.0,0.0
001046,19,FE EN EL PERÚ,0.0,0.0,0.0,
001046,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1.0,1.0,0.0,0.0
001046,21,FUERZA POPULAR,24.0,24.0,0.0,0.0
001046,22,ALIANZA PARA EL PROGRESO,4.0,3.0,-1.0,-25.0
001046,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.0,1.0,0.0,0.0
001046,24,AHORA NACIÓN - AN,36.0,37.0,1.0,2.7777777777777777
001046,25,LIBERTAD POPULAR,0.0,1.0,1.0,
001046,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
001046,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
001046,28,PERÚ MODERNO,0.0,0.0,0.0,
001046,29,PARTIDO POLÍTICO PERÚ PRIMERO,1.0,1.0,0.0,0.0
001046,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
001046,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
001046,32,PARTIDO APRISTA PERUANO,2.0,2.0,0.0,0.0
001046,33,RENOVACIÓN POPULAR,20.0,22.0,2.0,10.0
001046,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
001046,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
001046,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
001046,37,UNIDAD NACIONAL,1.0,1.0,0.0,0.0
001046,38,PARTIDO MORADO,2.0,1.0,-1.0,-50.0
001046,80,VOTOS EN BLANCO,30.0,30.0,0.0,0.0
001046,81,VOTOS NULOS,15.0,12.0,-3.0,-20.0
001046,99,TOTAL DE CIUDADANOS QUE VOTARON,234.0,234.0,0.0,0.0
001386,1,ALIANZA ELECTORAL VENCEREMOS,2.0,1.0,-1.0,-50.0
001386,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
001386,3,PARTIDO CÍVICO OBRAS,15.0,16.0,1.0,6.666666666666667
001386,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001386,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
001386,6,PARTIDO DEL BUEN GOBIERNO,6.0,6.0,0.0,0.0
001386,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
001386,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
001386,9,PROGRESEMOS,1.0,1.0,0.0,0.0
001386,10,PARTIDO SICREO,2.0,2.0,0.0,0.0
001386,11,PARTIDO PAÍS PARA TODOS,9.0,7.0,-2.0,-22.22222222222222
001386,12,PARTIDO FRENTE DE LA ESPERANZA 2021,3.0,3.0,0.0,0.0
001386,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
001386,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001386,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",2.0,2.0,0.0,0.0
001386,16,JUNTOS POR EL PERÚ,45.0,45.0,0.0,0.0
001386,17,PODEMOS PERÚ,2.0,3.0,1.0,50.0
001386,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
001386,19,FE EN EL PERÚ,0.0,0.0,0.0,
001386,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
001386,21,FUERZA POPULAR,39.0,38.0,-1.0,-2.564102564102564
001386,22,ALIANZA PARA EL PROGRESO,2.0,1.0,-1.0,-50.0
001386,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
001386,24,AHORA NACIÓN - AN,27.0,25.0,-2.0,-7.4074074074074066
001386,25,LIBERTAD POPULAR,2.0,1.0,-1.0,-50.0
001386,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
001386,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
001386,28,PERÚ MODERNO,1.0,0.0,-1.0,-100.0
001386,29,PARTIDO POLÍTICO PERÚ PRIMERO,1.0,1.0,0.0,0.0
001386,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
001386,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1.0,2.0,1.0,100.0
001386,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
001386,33,RENOVACIÓN POPULAR,1.0,1.0,0.0,0.0
001386,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
001386,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
001386,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
001386,37,UNIDAD NACIONAL,0.0,0.0,0.0,
001386,38,PARTIDO MORADO,2.0,2.0,0.0,0.0
001386,80,VOTOS EN BLANCO,28.0,32.0,4.0,14.285714285714285
001386,81,VOTOS NULOS,18.0,18.0,0.0,0.0
001386,99,TOTAL DE CIUDADANOS QUE VOTARON,209.0,208.0,-1.0,-0.4784688995215311
001560,1,ALIANZA ELECTORAL VENCEREMOS,1.0,1.0,0.0,0.0
001560,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
001560,3,PARTIDO CÍVICO OBRAS,11.0,12.0,1.0,9.090909090909092
001560,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001560,5,PARTIDO DEMÓCRATA VERDE,2.0,2.0,0.0,0.0
001560,6,PARTIDO DEL BUEN GOBIERNO,18.0,18.0,0.0,0.0
001560,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
001560,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
001560,9,PROGRESEMOS,1.0,1.0,0.0,0.0
001560,10,PARTIDO SICREO,1.0,1.0,0.0,0.0
001560,11,PARTIDO PAÍS PARA TODOS,4.0,4.0,0.0,0.0
001560,12,PARTIDO FRENTE DE LA ESPERANZA 2021,2.0,3.0,1.0,50.0
001560,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1.0,1.0,0.0,0.0
001560,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001560,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",5.0,5.0,0.0,0.0
001560,16,JUNTOS POR EL PERÚ,36.0,39.0,3.0,8.333333333333332
001560,17,PODEMOS PERÚ,3.0,3.0,0.0,0.0
001560,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
001560,19,FE EN EL PERÚ,0.0,0.0,0.0,
001560,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
001560,21,FUERZA POPULAR,20.0,21.0,1.0,5.0
001560,22,ALIANZA PARA EL PROGRESO,3.0,5.0,2.0,66.66666666666666
001560,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.0,1.0,0.0,0.0
001560,24,AHORA NACIÓN - AN,25.0,26.0,1.0,4.0
001560,25,LIBERTAD POPULAR,0.0,0.0,0.0,
001560,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
001560,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1.0,1.0,0.0,0.0
001560,28,PERÚ MODERNO,0.0,0.0,0.0,
001560,29,PARTIDO POLÍTICO PERÚ PRIMERO,2.0,2.0,0.0,0.0
001560,30,SALVEMOS AL PERÚ,0.0,1.0,1.0,
001560,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
001560,32,PARTIDO APRISTA PERUANO,2.0,2.0,0.0,0.0
001560,33,RENOVACIÓN POPULAR,10.0,11.0,1.0,10.0
001560,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
001560,35,FUERZA Y LIBERTAD,1.0,1.0,0.0,0.0
001560,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
001560,37,UNIDAD NACIONAL,1.0,1.0,0.0,0.0
001560,38,PARTIDO MORADO,0.0,0.0,0.0,
001560,80,VOTOS EN BLANCO,47.0,51.0,4.0,8.51063829787234
001560,81,VOTOS NULOS,37.0,21.0,-16.0,-43.24324324324324
001560,99,TOTAL DE CIUDADANOS QUE VOTARON,235.0,235.0,0.0,0.0
001675,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
001675,2,PARTIDO PATRIÓTICO DEL PERÚ,3.0,3.0,0.0,0.0
001675,3,PARTIDO CÍVICO OBRAS,18.0,17.0,-1.0,-5.555555555555555
001675,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001675,5,PARTIDO DEMÓCRATA VERDE,3.0,2.0,-1.0,-33.33333333333333
001675,6,PARTIDO DEL BUEN GOBIERNO,16.0,16.0,0.0,0.0
001675,7,PARTIDO POLÍTICO PERÚ ACCIÓN,1.0,1.0,0.0,0.0
001675,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
001675,9,PROGRESEMOS,0.0,0.0,0.0,
001675,10,PARTIDO SICREO,5.0,5.0,0.0,0.0
001675,11,PARTIDO PAÍS PARA TODOS,25.0,26.0,1.0,4.0
001675,12,PARTIDO FRENTE DE LA ESPERANZA 2021,1.0,1.0,0.0,0.0
001675,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2.0,2.0,0.0,0.0
001675,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001675,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",7.0,7.0,0.0,0.0
001675,16,JUNTOS POR EL PERÚ,12.0,12.0,0.0,0.0
001675,17,PODEMOS PERÚ,14.0,11.0,-3.0,-21.428571428571427
001675,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
001675,19,FE EN EL PERÚ,0.0,0.0,0.0,
001675,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1.0,1.0,0.0,0.0
001675,21,FUERZA POPULAR,58.0,57.0,-1.0,-1.7241379310344827
001675,22,ALIANZA PARA EL PROGRESO,2.0,2.0,0.0,0.0
001675,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.0,1.0,0.0,0.0
001675,24,AHORA NACIÓN - AN,13.0,13.0,0.0,0.0
001675,25,LIBERTAD POPULAR,0.0,0.0,0.0,
001675,26,UN CAMINO DIFERENTE,4.0,4.0,0.0,0.0
001675,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1.0,1.0,0.0,0.0
001675,28,PERÚ MODERNO,28.0,0.0,-28.0,-100.0
001675,29,PARTIDO POLÍTICO PERÚ PRIMERO,2.0,2.0,0.0,0.0
001675,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
001675,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,8.0,8.0,0.0,0.0
001675,32,PARTIDO APRISTA PERUANO,1.0,1.0,0.0,0.0
001675,33,RENOVACIÓN POPULAR,17.0,17.0,0.0,0.0
001675,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
001675,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
001675,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
001675,37,UNIDAD NACIONAL,0.0,0.0,0.0,
001675,38,PARTIDO MORADO,1.0,1.0,0.0,0.0
001675,80,VOTOS EN BLANCO,22.0,31.0,9.0,40.909090909090914
001675,81,VOTOS NULOS,13.0,9.0,-4.0,-30.76923076923077
001675,99,TOTAL DE CIUDADANOS QUE VOTARON,251.0,251.0,0.0,0.0
001763,1,ALIANZA ELECTORAL VENCEREMOS,2.0,2.0,0.0,0.0
001763,2,PARTIDO PATRIÓTICO DEL PERÚ,1.0,1.0,0.0,0.0
001763,3,PARTIDO CÍVICO OBRAS,12.0,13.0,1.0,8.333333333333332
001763,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001763,5,PARTIDO DEMÓCRATA VERDE,2.0,2.0,0.0,0.0
001763,6,PARTIDO DEL BUEN GOBIERNO,4.0,4.0,0.0,0.0
001763,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
001763,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
001763,9,PROGRESEMOS,0.0,0.0,0.0,
001763,10,PARTIDO SICREO,8.0,1.0,-7.0,-87.5
001763,11,PARTIDO PAÍS PARA TODOS,13.0,16.0,3.0,23.076923076923077
001763,12,PARTIDO FRENTE DE LA ESPERANZA 2021,2.0,4.0,2.0,100.0
001763,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,3.0,3.0,0.0,0.0
001763,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001763,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,0.0,0.0,
001763,16,JUNTOS POR EL PERÚ,10.0,10.0,0.0,0.0
001763,17,PODEMOS PERÚ,10.0,11.0,1.0,10.0
001763,18,PARTIDO DEMOCRATICO FEDERAL,6.0,0.0,-6.0,-100.0
001763,19,FE EN EL PERÚ,0.0,0.0,0.0,
001763,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
001763,21,FUERZA POPULAR,42.0,46.0,4.0,9.523809523809524
001763,22,ALIANZA PARA EL PROGRESO,1.0,1.0,0.0,0.0
001763,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
001763,24,AHORA NACIÓN - AN,3.0,3.0,0.0,0.0
001763,25,LIBERTAD POPULAR,2.0,1.0,-1.0,-50.0
001763,26,UN CAMINO DIFERENTE,0.0,1.0,1.0,
001763,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1.0,0.0,-1.0,-100.0
001763,28,PERÚ MODERNO,0.0,0.0,0.0,
001763,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
001763,30,SALVEMOS AL PERÚ,1.0,1.0,0.0,0.0
001763,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2.0,2.0,0.0,0.0
001763,32,PARTIDO APRISTA PERUANO,1.0,1.0,0.0,0.0
001763,33,RENOVACIÓN POPULAR,12.0,13.0,1.0,8.333333333333332
001763,34,PARTIDO DEMÓCRATA UNIDO PERÚ,11.0,2.0,-9.0,-81.81818181818183
001763,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
001763,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
001763,37,UNIDAD NACIONAL,0.0,0.0,0.0,
001763,38,PARTIDO MORADO,0.0,0.0,0.0,
001763,80,VOTOS EN BLANCO,32.0,27.0,-5.0,-15.625
001763,81,VOTOS NULOS,13.0,6.0,-7.0,-53.84615384615385
001763,99,TOTAL DE CIUDADANOS QUE VOTARON,171.0,171.0,0.0,0.0
001947,1,ALIANZA ELECTORAL VENCEREMOS,1.0,2.0,1.0,100.0
001947,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
001947,3,PARTIDO CÍVICO OBRAS,16.0,16.0,0.0,0.0
001947,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001947,5,PARTIDO DEMÓCRATA VERDE,1.0,1.0,0.0,0.0
001947,6,PARTIDO DEL BUEN GOBIERNO,3.0,3.0,0.0,0.0
001947,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
001947,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
001947,9,PROGRESEMOS,0.0,0.0,0.0,
001947,10,PARTIDO SICREO,1.0,1.0,0.0,0.0
001947,11,PARTIDO PAÍS PARA TODOS,9.0,7.0,-2.0,-22.22222222222222
001947,12,PARTIDO FRENTE DE LA ESPERANZA 2021,9.0,2.0,-7.0,-77.77777777777779
001947,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2.0,2.0,0.0,0.0
001947,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001947,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,1.0,1.0,
001947,16,JUNTOS POR EL PERÚ,38.0,37.0,-1.0,-2.631578947368421
001947,17,PODEMOS PERÚ,6.0,6.0,0.0,0.0
001947,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
001947,19,FE EN EL PERÚ,0.0,0.0,0.0,
001947,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
001947,21,FUERZA POPULAR,16.0,17.0,1.0,6.25
001947,22,ALIANZA PARA EL PROGRESO,1.0,1.0,0.0,0.0
001947,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
001947,24,AHORA NACIÓN - AN,7.0,8.0,1.0,14.285714285714285
001947,25,LIBERTAD POPULAR,0.0,0.0,0.0,
001947,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
001947,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
001947,28,PERÚ MODERNO,2.0,0.0,-2.0,-100.0
001947,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,2.0,2.0,
001947,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
001947,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,8.0,8.0,0.0,0.0
001947,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
001947,33,RENOVACIÓN POPULAR,0.0,1.0,1.0,
001947,34,PARTIDO DEMÓCRATA UNIDO PERÚ,2.0,2.0,0.0,0.0
001947,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
001947,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,1.0,1.0,
001947,37,UNIDAD NACIONAL,0.0,0.0,0.0,
001947,38,PARTIDO MORADO,0.0,0.0,0.0,
001947,80,VOTOS EN BLANCO,40.0,34.0,-6.0,-15.0
001947,81,VOTOS NULOS,6.0,9.0,3.0,50.0
001947,99,TOTAL DE CIUDADANOS QUE VOTARON,161.0,161.0,0.0,0.0
001998,1,ALIANZA ELECTORAL VENCEREMOS,1.0,1.0,0.0,0.0
001998,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
001998,3,PARTIDO CÍVICO OBRAS,12.0,12.0,0.0,0.0
001998,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001998,5,PARTIDO DEMÓCRATA VERDE,4.0,3.0,-1.0,-25.0
001998,6,PARTIDO DEL BUEN GOBIERNO,5.0,5.0,0.0,0.0
001998,7,PARTIDO POLÍTICO PERÚ ACCIÓN,1.0,1.0,0.0,0.0
001998,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
001998,9,PROGRESEMOS,7.0,7.0,0.0,0.0
001998,10,PARTIDO SICREO,3.0,3.0,0.0,0.0
001998,11,PARTIDO PAÍS PARA TODOS,2.0,13.0,11.0,550.0
001998,12,PARTIDO FRENTE DE LA ESPERANZA 2021,2.0,2.0,0.0,0.0
001998,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2.0,2.0,0.0,0.0
001998,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
001998,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1.0,1.0,0.0,0.0
001998,16,JUNTOS POR EL PERÚ,0.0,48.0,48.0,
001998,17,PODEMOS PERÚ,3.0,2.0,-1.0,-33.33333333333333
001998,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
001998,19,FE EN EL PERÚ,0.0,0.0,0.0,
001998,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
001998,21,FUERZA POPULAR,3.0,12.0,9.0,300.0
001998,22,ALIANZA PARA EL PROGRESO,1.0,1.0,0.0,0.0
001998,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
001998,24,AHORA NACIÓN - AN,3.0,13.0,10.0,333.33333333333337
001998,25,LIBERTAD POPULAR,3.0,3.0,0.0,0.0
001998,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
001998,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
001998,28,PERÚ MODERNO,1.0,1.0,0.0,0.0
001998,29,PARTIDO POLÍTICO PERÚ PRIMERO,3.0,3.0,0.0,0.0
001998,30,SALVEMOS AL PERÚ,2.0,2.0,0.0,0.0
001998,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2.0,2.0,0.0,0.0
001998,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
001998,33,RENOVACIÓN POPULAR,8.0,8.0,0.0,0.0
001998,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
001998,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
001998,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
001998,37,UNIDAD NACIONAL,0.0,0.0,0.0,
001998,38,PARTIDO MORADO,2.0,1.0,-1.0,-50.0
001998,80,VOTOS EN BLANCO,32.0,35.0,3.0,9.375
001998,81,VOTOS NULOS,7.0,9.0,2.0,28.57142857142857
001998,99,TOTAL DE CIUDADANOS QUE VOTARON,790.0,190.0,-600.0,-75.9493670886076
002021,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
002021,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
002021,3,PARTIDO CÍVICO OBRAS,7.0,7.0,0.0,0.0
002021,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
002021,5,PARTIDO DEMÓCRATA VERDE,1.0,1.0,0.0,0.0
002021,6,PARTIDO DEL BUEN GOBIERNO,4.0,4.0,0.0,0.0
002021,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
002021,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
002021,9,PROGRESEMOS,2.0,2.0,0.0,0.0
002021,10,PARTIDO SICREO,2.0,2.0,0.0,0.0
002021,11,PARTIDO PAÍS PARA TODOS,2.0,1.0,-1.0,-50.0
002021,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,0.0,0.0,
002021,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
002021,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
002021,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1.0,1.0,0.0,0.0
002021,16,JUNTOS POR EL PERÚ,14.0,15.0,1.0,7.142857142857142
002021,17,PODEMOS PERÚ,3.0,3.0,0.0,0.0
002021,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
002021,19,FE EN EL PERÚ,0.0,0.0,0.0,
002021,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
002021,21,FUERZA POPULAR,8.0,8.0,0.0,0.0
002021,22,ALIANZA PARA EL PROGRESO,2.0,2.0,0.0,0.0
002021,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
002021,24,AHORA NACIÓN - AN,10.0,10.0,0.0,0.0
002021,25,LIBERTAD POPULAR,0.0,0.0,0.0,
002021,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
002021,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
002021,28,PERÚ MODERNO,0.0,0.0,0.0,
002021,29,PARTIDO POLÍTICO PERÚ PRIMERO,3.0,3.0,0.0,0.0
002021,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
002021,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,0.0,0.0,
002021,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
002021,33,RENOVACIÓN POPULAR,1.0,1.0,0.0,0.0
002021,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
002021,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
002021,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
002021,37,UNIDAD NACIONAL,0.0,0.0,0.0,
002021,38,PARTIDO MORADO,0.0,0.0,0.0,
002021,80,VOTOS EN BLANCO,17.0,17.0,0.0,0.0
002021,81,VOTOS NULOS,4.0,3.0,-1.0,-25.0
002021,99,TOTAL DE CIUDADANOS QUE VOTARON,81.0,81.0,0.0,0.0
002061,1,ALIANZA ELECTORAL VENCEREMOS,1.0,1.0,0.0,0.0
002061,2,PARTIDO PATRIÓTICO DEL PERÚ,2.0,2.0,0.0,0.0
002061,3,PARTIDO CÍVICO OBRAS,17.0,17.0,0.0,0.0
002061,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
002061,5,PARTIDO DEMÓCRATA VERDE,2.0,2.0,0.0,0.0
002061,6,PARTIDO DEL BUEN GOBIERNO,2.0,2.0,0.0,0.0
002061,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
002061,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
002061,9,PROGRESEMOS,1.0,1.0,0.0,0.0
002061,10,PARTIDO SICREO,0.0,0.0,0.0,
002061,11,PARTIDO PAÍS PARA TODOS,15.0,15.0,0.0,0.0
002061,12,PARTIDO FRENTE DE LA ESPERANZA 2021,1.0,1.0,0.0,0.0
002061,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2.0,2.0,0.0,0.0
002061,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
002061,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",1.0,1.0,0.0,0.0
002061,16,JUNTOS POR EL PERÚ,65.0,65.0,0.0,0.0
002061,17,PODEMOS PERÚ,5.0,5.0,0.0,0.0
002061,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
002061,19,FE EN EL PERÚ,1.0,1.0,0.0,0.0
002061,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
