ubigeo_distrito,votos_validos,votos_blancos,votos_nulos,votos_emitidos,actas_contabilizadas,actas_total,cand_08,cand_10,cand_35,cand_16,cand_14,cand_23,cand_02,cand_33,cand_31,cand_21,cand_32,cand_25,cand_01,cand_12,cand_20,cand_24,cand_29,cand_03,cand_37,cand_17,cand_27,cand_22,cand_38,cand_18,cand_26,cand_11,cand_07,cand_28,cand_09,cand_05,cand_19,cand_36,cand_30,cand_04,cand_15,cand_34
200902,3133,344,142,3619,17,17,112,578,35,96,524,30,384,29,80,136,33,311,19,4,7,37,30,536,1,71,18,11,1,15,0,4,2,1,3,2,0,3,4,1,0,15
200903,2730,304,172,3206,14,14,112,442,49,125,537,25,435,29,77,119,27,253,14,6,8,13,33,311,3,40,20,6,3,6,4,3,4,7,2,0,2,3,2,0,0,10
200904,8280,1042,509,9831,39,39,353,1958,101,219,1459,139,795,77,172,494,76,754,61,15,24,79,55,999,18,144,75,21,9,50,9,11,11,10,13,9,10,7,8,1,0,44
200905,25448,2405,1226,29079,110,110,924,5128,349,981,5465,526,3057,453,939,1899,182,2303,122,17,58,282,235,1265,40,478,163,90,25,112,32,20,13,50,19,29,37,21,9,7,0,118
201001,11445,2849,1171,15465,73,73,474,3377,143,412,2105,232,1149,141,356,532,166,1060,61,21,77,116,65,155,15,219,154,44,20,77,30,10,11,34,12,31,20,29,19,3,0,75
201002,470,108,68,646,4,4,31,131,11,18,93,9,45,5,7,14,3,44,2,5,3,1,2,2,2,12,8,2,1,5,1,2,0,2,1,0,0,4,1,1,0,2
201003,476,192,45,713,4,4,11,121,11,12,51,29,60,6,5,4,6,30,4,6,2,6,3,9,1,70,8,3,1,1,0,1,1,1,0,7,2,3,0,0,0,1
201004,2257,527,230,3014,15,15,55,971,26,70,348,21,143,20,34,84,37,166,14,6,10,37,8,25,3,69,24,6,3,19,2,7,4,2,2,11,2,9,6,0,0,13
201005,481,145,55,681,4,4,48,130,4,11,70,12,63,2,12,16,7,43,5,2,2,2,3,15,1,6,4,0,2,7,2,0,0,1,0,1,0,6,2,0,0,2
201006,967,444,134,1545,8,8,40,247,18,25,208,19,125,4,24,39,11,65,13,1,10,15,6,16,0,27,20,1,2,6,0,1,0,4,1,5,2,4,5,1,0,2
201007,259,79,28,366,3,3,21,67,2,19,59,4,26,4,3,11,4,15,0,0,0,3,0,5,0,4,4,0,0,2,1,0,1,0,0,1,1,1,0,0,0,1
201101,9086,877,524,10487,44,44,219,2971,70,249,2289,62,633,85,251,379,84,904,41,7,24,67,26,344,5,171,56,10,3,37,3,3,5,14,6,16,7,8,8,3,0,26
201102,1291,154,96,1541,7,7,20,521,10,16,327,10,74,7,7,33,10,77,5,1,4,10,5,85,0,20,8,2,1,5,1,2,0,4,0,7,5,0,3,0,0,11
201103,2889,354,272,3515,15,15,66,1182,22,43,676,19,124,13,47,106,33,286,15,2,15,15,12,65,1,62,35,4,1,9,2,3,0,2,1,4,6,5,2,1,0,10
201104,3027,279,182,3488,16,16,94,840,33,125,618,29,286,33,100,145,27,349,8,8,10,37,21,84,3,56,56,4,3,7,1,1,4,1,2,9,3,6,1,1,0,22
201105,928,123,78,1129,5,5,32,461,17,10,136,10,65,9,19,41,18,40,3,2,1,5,3,15,0,17,6,2,1,2,0,2,0,4,1,1,0,1,1,0,0,3
201201,24678,4104,1845,30627,135,135,666,8702,198,606,3537,219,2275,269,716,800,333,2993,177,59,253,250,84,810,24,711,247,65,28,266,20,29,18,46,18,42,33,41,43,8,0,92
201202,5479,960,415,6854,32,32,145,2414,51,95,674,28,495,38,89,176,119,441,36,11,45,58,33,183,6,99,80,5,7,48,4,6,7,10,9,10,11,10,9,2,0,25
201203,1873,279,106,2258,10,10,86,575,20,31,300,16,169,18,40,49,21,289,11,8,9,21,19,36,2,39,39,9,2,28,2,2,1,2,0,5,2,3,3,0,0,16
201204,387,76,42,505,3,3,18,156,5,8,57,5,22,1,5,5,9,47,3,2,3,2,4,3,0,8,6,0,0,5,0,1,0,0,2,2,4,2,1,1,0,0
201205,1669,237,154,2060,10,10,42,589,11,25,275,17,159,7,38,43,13,204,9,1,13,19,5,58,3,89,13,2,0,8,1,2,1,6,1,4,1,4,1,2,0,3
201301,7247,1584,695,9526,50,50,166,2685,47,124,1085,99,652,37,92,223,81,616,29,10,27,90,34,621,12,157,117,21,5,48,9,12,14,17,5,20,16,18,6,5,0,47
201302,1951,378,203,2532,14,14,62,552,13,41,404,30,236,9,42,73,21,158,5,1,8,24,13,127,0,40,26,0,2,20,0,5,3,6,1,7,7,4,4,1,0,6
201303,1602,242,80,1924,10,10,40,497,11,28,336,21,175,9,42,58,12,135,5,0,3,8,11,112,0,26,16,8,4,10,0,9,1,3,3,7,3,5,1,0,0,3
201304,1888,268,148,2304,12,12,49,809,8,20,350,13,129,13,37,78,17,107,10,2,12,11,14,103,0,25,22,3,0,14,2,1,4,7,1,4,2,9,4,0,0,8
210101,36591,8665,3396,48652,224,224,6937,8008,2654,2324,4452,1961,1975,999,1028,427,583,276,1127,391,375,478,281,455,144,259,225,127,176,119,118,53,213,80,63,47,62,36,32,10,0,96
210102,2374,651,243,3268,14,14,333,589,107,114,350,113,170,51,49,23,73,17,82,61,14,24,19,21,8,18,16,10,17,7,10,9,35,7,2,5,1,4,6,1,0,8
210103,1476,406,170,2052,10,10,280,497,62,31,189,48,45,25,27,16,21,11,73,9,9,23,19,6,4,5,10,1,3,7,4,2,28,3,3,2,3,2,2,1,0,5
210104,7260,2119,772,10151,50,50,1485,2872,225,122,987,158,180,58,120,43,144,24,194,22,30,86,48,124,13,41,53,15,14,29,13,19,64,9,7,13,11,11,4,0,0,22
210105,10496,3062,1022,14580,69,69,2136,3663,385,383,1438,325,312,167,238,96,206,58,195,36,58,126,72,59,39,68,70,31,87,45,23,10,38,27,8,17,13,16,12,13,0,26
210106,1804,541,219,2564,12,12,421,496,63,77,269,59,52,31,39,13,34,16,73,7,6,27,9,14,11,13,18,3,2,15,3,0,12,2,0,7,2,6,2,0,0,2
210201,5450,2230,841,8521,44,44,1270,1166,568,185,523,224,275,57,71,38,122,45,226,94,38,71,33,49,13,44,27,32,23,26,20,23,84,13,10,12,22,11,21,0,0,14
210202,1816,667,166,2649,13,13,352,697,147,32,197,36,44,18,17,9,49,8,61,6,8,18,7,11,1,10,13,4,8,12,8,1,15,4,1,4,3,7,0,0,0,8
210203,1285,414,145,1844,9,9,170,546,93,20,148,41,23,6,10,8,33,6,24,32,19,12,11,5,3,8,12,6,2,5,5,4,13,3,1,1,1,5,2,1,0,6
210204,395,154,31,580,3,3,86,62,56,22,25,18,12,4,6,2,10,22,25,0,1,2,3,5,2,2,7,2,2,4,2,1,4,2,1,1,0,1,2,0,0,1
210205,1476,602,182,2260,13,13,365,575,154,12,114,43,38,3,4,4,25,4,20,5,13,17,0,12,7,4,6,3,3,7,1,3,27,2,1,1,1,0,1,0,0,1
210206,1116,334,76,1526,9,9,316,272,135,11,97,51,32,4,14,5,24,5,47,4,5,14,2,7,5,14,8,2,2,3,5,0,15,0,0,4,0,2,1,1,0,9
210301,6369,2330,1113,9812,43,43,1837,660,448,449,632,356,403,136,139,51,117,37,166,193,69,40,74,61,17,60,55,32,58,39,29,22,53,22,8,15,16,12,35,4,0,24
210303,2663,1029,385,4077,22,22,648,928,109,43,218,128,53,14,24,12,86,12,63,6,14,33,19,41,14,50,43,3,11,14,4,7,12,6,13,4,6,8,3,1,0,13
210304,3939,1332,450,5721,29,29,1426,1071,116,63,311,157,43,21,47,28,119,11,65,10,24,36,129,28,3,56,37,20,22,17,9,3,8,14,2,5,7,9,9,3,0,10
210305,2229,678,283,3190,15,15,799,449,110,55,179,112,81,21,28,7,37,5,61,19,19,22,20,13,12,15,14,9,8,14,8,4,6,8,1,4,5,0,82,1,0,1
210306,3269,1154,438,4861,27,27,796,1295,77,40,382,52,57,11,30,19,101,11,50,30,17,25,22,31,15,33,24,7,62,19,4,6,8,3,6,9,12,5,3,1,0,6
210307,1788,743,251,2782,12,12,653,185,114,75,213,106,58,16,18,8,32,21,44,42,23,18,10,18,11,17,17,9,11,12,7,1,16,10,1,7,2,3,4,0,0,6
210311,1481,494,355,2330,10,10,498,275,137,41,130,60,48,13,23,6,17,9,80,10,14,20,13,23,3,6,15,6,13,5,1,2,1,3,0,2,1,1,3,0,0,2
210313,5384,2082,973,8439,39,39,1966,948,319,107,394,193,452,28,44,46,91,21,120,104,74,46,25,31,23,73,71,4,36,19,7,12,61,12,5,12,9,8,14,1,0,8
210314,2437,1107,374,3918,19,19,866,506,95,44,197,99,63,8,19,16,71,63,89,24,34,31,28,25,2,14,17,4,9,27,4,4,22,9,1,8,8,7,15,0,0,8
210315,5948,1977,707,8632,41,41,1434,2622,167,87,633,118,107,38,57,34,132,15,55,4,35,66,30,76,17,48,36,3,12,18,23,7,10,10,7,13,12,10,5,3,0,4
210316,708,336,182,1226,6,6,156,195,24,21,62,27,40,11,5,6,21,2,19,12,10,4,8,10,3,9,11,3,1,15,2,1,14,4,0,2,1,5,0,0,0,4
210401,13507,3854,1498,18859,86,86,4118,1807,792,522,1666,983,574,247,288,126,272,138,244,185,258,229,144,84,42,120,73,60,55,73,48,22,109,44,22,16,26,7,24,5,0,84
210402,4698,1503,482,6683,37,37,878,2171,102,49,455,129,81,30,39,26,176,19,128,8,36,45,27,24,15,40,48,5,4,78,2,7,11,8,1,11,5,21,8,1,0,10
210403,3093,1160,325,4578,25,25,778,791,77,64,544,116,93,22,33,25,106,13,46,25,28,37,27,46,6,55,34,5,9,31,4,6,18,7,4,11,5,7,6,2,0,12
210404,2154,903,243,3300,19,19,660,500,66,49,284,81,50,8,23,11,76,6,50,16,40,14,18,33,3,42,24,8,4,22,7,3,15,3,4,4,4,8,5,1,0,12
210405,2595,913,307,3815,19,19,795,688,116,36,306,91,53,15,31,16,87,12,64,13,43,28,16,33,5,22,17,4,10,18,2,4,16,7,1,8,7,4,3,1,0,23
210501,12579,2819,1050,16448,76,76,2564,2257,832,885,1557,734,729,326,391,200,207,78,392,184,132,181,125,115,53,100,87,69,43,43,38,25,81,23,23,15,23,12,22,9,0,24
210502,1365,335,77,1777,8,8,234,597,21,44,149,40,34,11,23,11,34,4,53,13,17,13,11,13,3,9,4,1,2,7,0,1,6,2,1,1,1,2,1,0,0,2
210503,1531,328,107,1966,9,9,197,628,53,51,239,40,51,23,21,27,28,9,26,11,8,24,12,10,4,3,14,4,5,9,16,1,2,3,0,6,1,2,1,0,0,2
210504,2018,417,182,2617,12,12,406,566,75,74,379,48,63,26,48,26,37,6,56,9,8,43,20,22,11,14,23,4,7,12,5,3,6,8,1,1,6,2,0,1,0,2
210505,21745,5024,1659,28428,131,131,5459,6511,618,582,3690,602,669,282,523,305,388,77,201,67,126,302,155,157,137,154,190,60,46,84,42,18,43,53,23,34,23,32,51,9,0,32
210506,10323,2065,794,13182,57,57,1807,3502,151,191,1305,160,179,79,180,78,134,35,74,6,20,199,47,31,36,81,55,21,7,16,18,14,1827,15,8,14,8,4,6,0,0,15
210507,1678,340,137,2155,10,10,313,690,33,35,276,31,49,10,24,9,31,2,41,19,8,21,12,7,4,11,14,3,1,4,2,1,8,2,2,5,4,0,1,0,0,5
210508,7800,2208,665,10673,52,52,1885,3105,239,139,950,162,135,57,132,81,176,19,100,17,37,129,45,75,32,45,45,12,12,18,16,6,19,28,6,12,18,8,25,1,0,14
210509,4758,1254,302,6314,31,31,1036,2499,50,54,461,52,67,30,42,34,92,14,39,9,10,44,25,34,21,36,35,4,6,10,6,5,9,6,2,3,1,8,6,1,0,7
210601,42060,6517,3437,52014,225,225,9747,2158,4498,4480,3917,3853,3134,1454,1279,519,644,442,811,560,673,360,537,259,141,349,196,360,311,158,205,103,228,129,94,73,93,39,116,27,0,113
210602,749,200,40,989,5,5,240,94,87,16,64,64,25,2,4,4,12,4,12,6,37,8,20,3,1,13,7,1,3,3,3,1,6,3,0,1,1,0,0,0,0,4
210604,2122,470,276,2868,13,13,411,288,237,101,323,140,98,43,48,34,51,18,77,45,14,18,26,19,8,19,8,8,20,17,7,2,12,4,0,5,1,1,14,0,0,5
210606,3983,1324,574,5881,30,30,1117,650,448,68,462,138,191,33,58,29,98,25,69,37,81,55,37,103,11,56,30,34,22,35,6,6,15,12,5,23,4,3,10,0,0,12
210607,841,282,76,1199,7,7,137,321,38,4,56,43,60,2,2,2,31,3,11,3,42,9,7,10,1,5,16,1,1,8,2,0,1,1,0,2,2,4,6,1,0,9
210608,1320,378,114,1812,10,10,307,425,51,33,139,58,33,8,17,6,47,10,15,11,10,14,14,34,5,29,10,2,0,14,0,0,3,3,0,5,2,3,5,1,0,6
210609,1420,642,166,2228,16,16,353,452,88,43,52,23,22,2,3,9,42,13,37,2,10,15,20,17,2,33,21,11,2,103,1,4,11,3,1,10,3,6,1,0,0,5
210610,2308,500,261,3069,13,13,517,181,189,157,209,196,177,47,35,20,56,42,44,16,115,19,42,21,4,45,15,16,10,85,4,3,5,6,1,5,7,1,12,1,0,5
210611,16706,2749,1232,20687,89,89,3849,1344,1335,1489,1805,1581,1110,541,490,245,253,136,403,226,258,116,297,110,71,134,86,156,94,64,78,32,161,51,28,25,30,18,43,8,0,39
210612,945,325,61,1331,8,8,207,386,62,8,74,27,17,3,4,5,31,9,18,8,9,10,13,4,0,2,13,8,1,6,0,1,5,2,1,3,1,5,1,0,0,1
210616,1149,319,73,1541,7,7,295,74,58,68,125,78,55,24,25,21,18,5,32,21,9,2,154,5,1,5,7,13,3,13,3,2,8,3,4,3,2,1,6,1,0,5
210619,3136,994,322,4452,21,21,1020,570,176,57,310,156,181,29,39,27,48,19,123,18,16,63,31,43,15,63,24,6,10,20,8,12,6,7,2,8,3,10,5,1,0,10
210620,1348,287,83,1718,8,8,358,148,91,40,156,98,52,12,19,8,20,8,16,15,85,4,72,8,3,17,13,8,4,7,0,1,12,2,0,11,4,5,45,2,0,4
210621,21990,4395,1847,28232,122,122,5742,1979,1496,1596,2231,1989,1198,569,643,230,451,195,590,240,425,197,480,174,92,267,153,179,154,102,124,53,131,66,36,38,33,32,48,9,0,48
210701,7768,2157,743,10668,48,48,1510,1807,751,302,877,422,347,112,168,65,175,42,121,225,121,91,84,55,44,51,89,29,43,38,17,8,40,22,4,23,9,17,35,1,0,23
210702,2791,761,285,3837,17,17,697,945,152,36,308,91,154,20,27,19,53,16,29,35,17,25,29,25,15,8,21,2,3,16,2,2,13,13,5,4,1,4,0,1,0,3
210703,3727,1399,502,5628,27,27,696,1458,143,51,435,94,118,66,44,12,109,23,74,12,34,41,33,22,8,31,36,11,21,37,32,9,7,21,4,9,5,11,4,2,0,14
210704,3564,1099,270,4933,33,33,618,1761,118,36,254,78,146,18,11,15,115,10,69,5,17,49,15,30,10,39,40,5,11,18,3,2,15,12,6,11,8,1,5,2,0,11
210705,939,378,103,1420,8,8,307,246,78,13,74,28,12,3,11,4,17,1,52,4,23,5,8,11,2,2,10,1,2,5,2,1,2,4,1,1,1,2,0,1,0,5
210706,4453,1668,505,6626,40,40,754,2184,86,66,472,94,83,9,40,14,157,8,56,44,33,31,20,28,18,42,57,12,9,30,6,6,22,11,3,11,12,11,9,4,0,11
210801,13022,3985,1489,18496,89,89,2906,2278,706,385,1751,853,724,197,267,242,323,108,242,130,100,149,209,103,62,125,169,229,107,110,35,34,156,57,89,34,27,26,24,9,0,56
210802,4964,1434,398,6796,35,35,1019,1681,307,98,647,223,146,43,84,69,88,18,39,12,25,101,27,29,27,68,42,34,22,30,9,6,8,10,10,8,10,9,4,3,0,8
210803,4255,1448,461,6164,34,34,773,1654,93,63,535,133,112,23,77,27,111,31,96,23,25,52,42,44,6,42,50,30,25,35,11,11,44,9,24,8,12,11,9,2,0,12
210804,1587,500,142,2229,12,12,229,644,56,8,205,45,46,11,12,13,32,9,53,7,10,16,37,12,11,24,11,7,5,11,4,1,39,4,4,4,2,1,3,2,0,9
210805,7155,1950,618,9723,50,50,1078,2313,223,136,1078,279,481,57,101,89,221,35,133,29,37,84,64,119,37,70,93,41,124,37,17,12,56,12,8,23,11,12,17,3,0,25
210806,2080,550,184,2814,13,13,402,663,106,50,273,88,85,17,40,22,70,9,20,5,6,18,50,17,9,13,31,7,12,6,6,2,23,5,6,3,2,2,1,2,0,9
210901,4529,1205,444,6178,28,28,1230,804,257,170,379,263,125,49,80,24,93,30,121,229,121,27,39,42,14,93,46,14,103,28,13,5,66,14,7,9,6,5,11,0,0,12
210902,1780,575,167,2522,12,12,581,450,143,47,143,54,44,7,23,7,45,3,39,8,19,29,8,26,5,20,8,8,12,6,4,1,10,4,3,1,7,4,8,1,0,2
210903,1191,272,59,1522,7,7,365,189,51,91,85,61,26,7,26,10,19,9,61,94,16,5,8,7,3,5,13,2,3,14,3,2,6,0,0,1,1,1,2,1,0,4
210904,550,125,47,722,4,4,191,79,11,22,62,37,15,3,7,4,10,3,11,13,14,7,4,6,0,6,7,4,19,7,0,1,2,0,0,1,1,1,0,0,0,2
210905,1943,521,146,2610,12,12,756,293,74,24,138,95,47,12,28,15,78,13,96,91,39,12,13,16,2,32,10,2,14,7,1,2,16,2,2,3,2,2,3,0,0,3
210906,660,136,99,895,5,5,142,168,48,81,73,28,20,1,10,5,14,5,19,1,2,4,9,4,2,5,8,0,6,2,0,0,0,1,0,0,0,0,0,0,0,2
210907,1952,485,124,2561,12,12,624,496,133,54,185,67,59,23,33,18,42,5,18,12,8,24,15,39,9,11,17,5,8,9,5,1,6,8,1,4,3,3,1,1,0,5
210908,1874,657,220,2751,14,14,530,521,110,29,103,66,33,15,17,12,60,15,37,40,27,25,11,22,4,17,13,3,31,3,63,3,24,4,5,5,4,7,10,0,0,5
210909,2183,534,157,2874,14,14,451,983,61,37,162,71,33,16,21,18,46,4,62,17,8,24,10,12,5,39,23,10,4,11,3,7,14,2,4,8,3,6,4,2,0,2
210910,3367,1108,291,4766,24,24,717,1549,67,50,292,39,139,18,34,15,96,10,41,7,16,28,23,24,8,43,36,4,15,11,5,8,27,11,4,4,6,10,3,1,0,6
211001,6191,2625,1045,9861,44,44,1528,1899,321,128,593,177,144,42,95,37,204,21,111,175,80,102,45,39,17,72,73,23,34,40,39,11,24,24,8,15,9,15,12,22,0,12
211002,1100,404,215,1719,9,9,317,241,124,12,105,41,30,5,11,18,38,11,9,3,11,6,8,6,1,14,14,9,4,10,5,1,29,5,1,3,2,3,2,0,0,1
211003,1380,391,198,1969,9,9,239,662,38,28,137,38,16,5,12,3,41,1,18,25,18,14,7,7,1,12,21,0,0,11,1,2,4,8,0,2,1,3,2,0,0,3
211004,3889,1477,555,5921,32,32,595,2197,87,35,299,47,60,13,23,19,140,9,38,31,20,40,25,19,3,15,60,5,5,21,5,0,23,7,2,3,10,15,3,3,0,12
211005,3166,1243,344,4753,23,23,740,1164,106,49,317,83,113,15,26,16,133,14,54,1,48,45,23,22,10,43,50,5,10,16,5,3,6,11,5,6,5,7,2,4,0,9
220101,68228,5072,2694,75994,320,320,5599,3514,7803,10157,7393,5547,6890,6409,3339,2795,531,2282,321,511,333,435,762,338,128,373,365,391,398,231,296,132,164,163,122,43,85,33,19,35,0,291
220102,3429,298,147,3874,16,16,214,412,189,327,512,285,403,190,122,189,61,148,27,14,25,30,46,13,12,40,44,24,9,15,11,10,6,10,7,4,7,4,2,0,0,17
220104,1827,173,94,2094,9,9,105,436,64,111,354,86,116,68,82,96,34,91,5,5,20,18,11,18,7,50,14,4,1,7,7,2,0,1,1,1,3,1,1,2,0,5
220107,1949,186,88,2223,10,10,165,269,87,172,265,143,202,127,68,111,49,71,14,11,7,12,56,14,6,19,16,19,5,9,2,1,7,4,4,2,5,0,1,0,0,6
220108,1015,122,59,1196,7,7,55,303,22,36,225,28,78,26,27,42,42,34,8,1,4,8,5,8,1,10,16,3,1,7,2,0,2,3,0,1,2,1,0,0,0,14
220109,13956,1140,489,15585,63,63,996,1403,1031,1670,1908,1135,1339,1059,682,721,174,562,81,74,63,88,168,78,38,154,103,69,44,46,40,28,69,29,18,5,13,5,3,4,0,56
220110,2381,303,122,2806,13,13,228,371,93,161,405,198,176,128,74,152,34,93,20,24,25,13,14,12,8,40,26,11,6,15,6,10,13,4,2,2,4,2,1,0,0,10
220111,20333,1764,895,22992,94,94,1390,2316,743,2095,3402,1628,2329,1158,929,1281,221,908,95,47,78,190,275,132,48,243,155,103,61,73,63,31,51,38,31,22,34,18,10,7,0,128
220112,20684,1888,920,23492,95,95,1104,3358,462,1940,3824,1574,1797,870,1120,1525,312,945,115,31,56,200,259,111,47,265,193,109,28,74,49,25,33,32,17,19,31,18,12,4,0,125
220113,63372,5452,2825,71649,289,289,3995,8480,2589,7151,10171,4456,5912,3668,3513,3419,785,3339,442,234,212,579,708,340,169,688,520,431,160,241,205,75,117,135,92,54,75,50,28,28,0,311
220114,6164,704,269,7137,29,29,290,1807,156,276,1011,245,458,159,208,337,105,381,32,10,17,99,111,53,13,137,63,28,15,24,8,9,34,16,5,13,8,6,3,3,0,24
220201,1718,215,118,2051,9,9,75,491,19,117,228,51,233,51,45,69,43,93,13,10,4,6,13,11,3,75,26,3,2,5,2,0,4,7,0,2,1,2,1,1,0,12
220205,693,94,31,818,5,5,67,78,26,38,89,57,125,32,17,33,7,34,7,5,3,4,21,8,1,14,6,3,2,1,3,1,2,1,1,1,0,0,1,0,0,5
220206,385,52,6,443,2,2,21,53,8,21,59,42,50,18,12,34,8,10,5,3,2,1,6,4,0,12,5,2,1,0,0,0,1,3,0,0,1,1,1,0,0,1
220207,360,30,16,406,2,2,30,57,7,24,51,34,54,10,9,22,8,16,12,0,1,1,7,2,1,0,4,0,1,0,2,2,1,1,0,0,0,0,0,0,0,3
220210,391,41,18,450,2,2,28,64,13,16,47,41,69,13,5,12,8,23,8,3,0,5,3,7,0,6,6,0,1,2,2,0,0,1,2,1,0,2,1,0,0,2
220211,395,36,10,441,3,3,30,119,4,19,45,30,70,8,5,8,10,16,0,1,2,2,3,5,1,6,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5
220212,612,60,25,697,3,3,41,82,5,30,106,62,89,16,7,51,10,20,32,1,2,5,9,9,3,4,8,2,2,3,2,0,2,1,0,4,0,0,0,0,0,4
220213,531,75,28,634,3,3,51,109,8,29,95,13,78,17,8,20,15,16,11,0,1,1,10,8,1,19,8,1,2,2,1,0,1,2,0,1,0,0,2,0,0,1
220301,1793,151,129,2073,10,10,106,361,51,149,306,71,167,110,68,92,20,99,5,7,9,14,20,8,3,33,18,12,5,6,10,5,14,4,2,2,2,1,2,2,0,9
220302,2448,208,78,2734,12,12,142,513,107,179,415,125,308,93,110,88,48,97,25,5,10,20,36,13,7,33,24,9,2,4,2,3,5,5,1,6,1,1,1,0,0,10
220303,4165,370,129,4664,21,21,203,690,145,353,697,179,602,281,167,163,101,183,11,11,5,45,69,36,4,54,31,19,5,12,11,1,10,30,4,5,1,0,2,3,0,32
220401,1195,180,67,1442,7,7,71,277,23,62,185,31,133,38,33,36,48,94,7,0,1,9,13,52,2,20,24,2,2,11,1,2,2,5,0,3,1,1,0,2,0,4
220402,559,72,24,655,4,4,31,146,11,10,126,22,46,9,5,19,18,32,7,2,1,7,3,15,1,16,6,6,0,5,0,0,2,3,0,2,2,0,1,0,0,5
220403,239,18,6,263,2,2,29,33,6,15,27,17,34,17,4,9,6,13,4,1,0,3,3,2,1,1,1,3,0,1,0,0,5,1,1,0,0,0,1,0,0,1
220404,545,37,11,593,3,3,22,121,15,46,95,34,49,20,10,23,12,30,10,1,0,0,8,29,0,2,1,2,2,4,1,1,3,0,0,0,0,0,0,0,0,4
220405,597,50,18,665,3,3,11,126,8,31,145,16,78,18,18,30,13,27,4,1,0,6,12,19,0,8,8,4,1,3,1,0,0,1,4,0,1,2,0,0,0,1
220406,766,94,38,898,5,5,26,313,3,28,130,12,53,25,14,37,25,29,6,0,1,4,12,9,0,6,13,0,2,2,0,2,3,2,1,1,0,0,0,1,0,6
230101,49205,9008,4614,62827,280,280,13378,2541,3261,3377,2178,8390,2769,1741,1297,607,2646,338,1036,533,973,397,509,340,182,103,328,237,294,156,400,173,58,90,87,558,39,65,21,25,0,78
230102,11779,2270,911,14960,64,64,3354,1136,815,521,628,2051,534,291,188,147,566,86,327,151,116,162,121,75,46,17,76,33,18,52,73,23,13,24,20,57,11,11,8,7,0,21
230103,4522,805,439,5766,26,26,1526,244,221,264,237,794,258,123,108,34,195,27,85,57,42,27,34,14,9,5,24,16,7,10,26,17,4,7,7,77,4,5,1,2,0,11
230104,3850,896,309,5055,22,22,1640,423,142,134,222,355,130,59,58,18,153,17,53,51,102,14,23,55,13,8,41,11,15,10,36,3,2,12,3,19,2,5,14,1,0,6
230105,4747,1048,422,6217,27,27,1492,529,230,246,219,641,206,82,99,59,270,16,190,39,36,39,40,61,18,7,33,3,14,19,39,3,1,10,26,58,8,5,2,1,0,6
230106,2657,561,248,3466,15,15,976,160,121,119,124,374,129,59,22,16,167,18,114,27,37,11,27,60,5,4,12,4,8,4,5,4,2,2,2,37,1,2,2,1,0,1
230201,5652,1087,447,7186,33,33,2130,231,384,317,273,926,364,127,118,38,126,19,82,85,55,41,28,25,15,10,17,12,21,19,30,112,7,14,3,3,5,2,1,1,0,11
230202,1739,425,90,2254,11,11,643,211,72,68,85,196,100,21,17,17,40,4,80,19,55,6,7,12,4,1,31,1,4,5,17,5,1,2,2,3,0,5,1,2,0,2
230203,3056,614,195,3865,17,17,1540,130,178,123,296,259,126,43,47,25,53,16,33,18,17,32,17,15,11,7,9,8,9,6,3,13,1,5,3,6,3,0,1,0,0,3
230301,9742,2002,686,12430,57,57,4637,475,548,463,420,1087,408,320,185,68,209,52,113,57,163,77,68,52,28,15,33,43,34,65,40,11,12,9,10,19,8,1,1,2,0,9
230302,1989,428,209,2626,12,12,412,790,80,50,174,92,58,19,30,8,58,17,34,6,30,17,19,17,6,10,24,1,1,6,10,4,1,3,3,0,2,2,1,1,0,3
230303,3363,736,221,4320,19,19,1758,257,109,84,145,359,158,38,29,23,72,8,74,9,58,25,9,16,12,4,11,4,15,9,2,4,1,7,4,51,0,1,0,3,0,4
230304,8491,1719,572,10782,49,49,4364,621,395,306,454,902,200,136,150,86,121,24,91,25,90,86,85,62,42,35,44,19,19,41,20,14,2,8,6,7,10,5,7,2,0,12
240101,263988,28121,14602,306711,1316,1316,54856,4981,41388,41232,18767,34092,16541,12349,10368,3417,2127,1550,1604,2898,1854,1856,1266,889,508,922,536,1629,2037,705,1425,740,733,453,384,235,195,171,172,125,0,983
240102,48722,3690,2539,54951,243,243,8626,363,11595,9004,2057,5167,2655,2787,1582,412,235,237,266,835,302,165,138,121,54,56,72,212,670,78,261,162,212,72,66,38,24,23,28,24,0,123
240103,4312,242,96,4650,22,22,493,20,2008,609,89,257,178,248,86,13,10,10,15,32,17,12,5,7,4,2,2,7,108,3,10,26,20,7,5,1,2,0,0,2,0,4
240104,29826,3019,1495,34340,147,147,6338,477,4903,4469,2437,3622,1847,1403,1096,341,200,119,193,409,222,156,133,104,32,89,70,140,185,134,134,79,112,47,43,22,21,13,84,20,0,132
240105,38736,3016,1804,43556,195,195,6576,305,9720,7016,1675,3937,2171,2263,1239,325,201,130,167,717,231,165,70,115,33,41,47,191,578,47,223,110,125,68,40,26,31,31,21,13,0,88
240106,167762,21274,9994,199030,859,859,37147,10147,15228,20927,19504,19840,9607,6544,7906,2763,1880,975,1068,932,1498,1838,1071,670,535,1202,649,942,735,702,878,393,467,314,204,188,125,103,100,85,0,595
240107,23958,3133,1216,28307,116,116,5440,1084,1943,3342,2576,3069,1327,1016,1059,407,352,120,172,148,175,286,186,118,76,143,76,128,87,62,142,58,87,64,41,18,13,15,19,10,0,99
