ubigeo_distrito,ubigeo_provincia,ubigeo_dept,nombre_distrito,nombre_provincia,nombre_dept,is_exterior,has_geometry,num_mesas,num_electores
010101,010100,010000,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,False,True,75,21713
010102,010100,010000,ASUNCION,CHACHAPOYAS,AMAZONAS,False,True,2,301
010103,010100,010000,BALSAS,CHACHAPOYAS,AMAZONAS,False,True,5,1208
010104,010100,010000,CHETO,CHACHAPOYAS,AMAZONAS,False,True,3,673
010105,010100,010000,CHILIQUIN,CHACHAPOYAS,AMAZONAS,False,True,4,1012
010106,010100,010000,CHUQUIBAMBA,CHACHAPOYAS,AMAZONAS,False,True,7,1760
010107,010100,010000,GRANADA,CHACHAPOYAS,AMAZONAS,False,True,2,564
010108,010100,010000,HUANCAS,CHACHAPOYAS,AMAZONAS,False,True,3,832
010109,010100,010000,LA JALCA,CHACHAPOYAS,AMAZONAS,False,True,16,4030
010110,010100,010000,LEIMEBAMBA,CHACHAPOYAS,AMAZONAS,False,True,10,2890
010111,010100,010000,LEVANTO,CHACHAPOYAS,AMAZONAS,False,True,4,1034
010112,010100,010000,MAGDALENA,CHACHAPOYAS,AMAZONAS,False,True,3,790
010113,010100,010000,MARISCAL CASTILLA,CHACHAPOYAS,AMAZONAS,False,True,4,903
010114,010100,010000,MOLINOPAMPA,CHACHAPOYAS,AMAZONAS,False,True,8,2185
010115,010100,010000,MONTEVIDEO,CHACHAPOYAS,AMAZONAS,False,True,3,655
010116,010100,010000,OLLEROS,CHACHAPOYAS,AMAZONAS,False,True,2,438
010117,010100,010000,QUINJALCA,CHACHAPOYAS,AMAZONAS,False,True,4,996
010118,010100,010000,SAN FRANCISCO DE DAGUAS,CHACHAPOYAS,AMAZONAS,False,True,2,398
010119,010100,010000,SAN ISIDRO DE MAINO,CHACHAPOYAS,AMAZONAS,False,True,3,679
010120,010100,010000,SOLOCO,CHACHAPOYAS,AMAZONAS,False,True,6,1499
010121,010100,010000,SONCHE,CHACHAPOYAS,AMAZONAS,False,True,2,435
010201,010200,010000,LA PECA,BAGUA,AMAZONAS,False,True,25,6687
010202,010200,010000,ARAMANGO,BAGUA,AMAZONAS,False,True,34,9383
010203,010200,010000,COPALLIN,BAGUA,AMAZONAS,False,True,16,4461
010204,010200,010000,EL PARCO,BAGUA,AMAZONAS,False,True,6,1534
010205,010200,010000,BAGUA,BAGUA,AMAZONAS,False,True,70,20576
010206,010200,010000,IMAZA,BAGUA,AMAZONAS,False,True,95,26088
010301,010300,010000,JUMBILLA,BONGARA,AMAZONAS,False,True,3,864
010302,010300,010000,COROSHA,BONGARA,AMAZONAS,False,True,3,691
010303,010300,010000,CUISPES,BONGARA,AMAZONAS,False,True,2,555
010304,010300,010000,CHISQUILLA,BONGARA,AMAZONAS,False,True,2,418
010305,010300,010000,CHURUJA,BONGARA,AMAZONAS,False,True,2,350
010306,010300,010000,FLORIDA,BONGARA,AMAZONAS,False,True,17,4908
010307,010300,010000,RECTA,BONGARA,AMAZONAS,False,True,2,347
010308,010300,010000,SAN CARLOS,BONGARA,AMAZONAS,False,True,3,611
010309,010300,010000,SHIPASBAMBA,BONGARA,AMAZONAS,False,True,5,1302
010310,010300,010000,VALERA,BONGARA,AMAZONAS,False,True,4,1032
010311,010300,010000,YAMBRASBAMBA,BONGARA,AMAZONAS,False,True,18,4947
010312,010300,010000,JAZAN,BONGARA,AMAZONAS,False,True,21,5660
010401,010400,010000,LAMUD,LUYA,AMAZONAS,False,True,7,1744
010402,010400,010000,CAMPORREDONDO,LUYA,AMAZONAS,False,True,20,5324
010403,010400,010000,COCABAMBA,LUYA,AMAZONAS,False,True,7,1572
010404,010400,010000,COLCAMAR,LUYA,AMAZONAS,False,True,7,1868
010405,010400,010000,CONILA,LUYA,AMAZONAS,False,True,5,1409
010406,010400,010000,INGUILPATA,LUYA,AMAZONAS,False,True,3,587
010407,010400,010000,LONGUITA,LUYA,AMAZONAS,False,True,4,824
010408,010400,010000,LONYA CHICO,LUYA,AMAZONAS,False,True,3,850
010409,010400,010000,LUYA,LUYA,AMAZONAS,False,True,12,3229
010410,010400,010000,LUYA VIEJO,LUYA,AMAZONAS,False,True,2,403
010411,010400,010000,MARIA,LUYA,AMAZONAS,False,True,3,827
010412,010400,010000,OCALLI,LUYA,AMAZONAS,False,True,11,2963
010413,010400,010000,OCUMAL,LUYA,AMAZONAS,False,True,11,2941
010414,010400,010000,PISUQUIA,LUYA,AMAZONAS,False,True,17,3935
010415,010400,010000,SAN CRISTOBAL,LUYA,AMAZONAS,False,True,3,612
010416,010400,010000,SAN FRANCISCO DEL YESO,LUYA,AMAZONAS,False,True,3,619
010417,010400,010000,SAN JERONIMO,LUYA,AMAZONAS,False,True,4,1057
010418,010400,010000,SAN JUAN DE LOPECANCHA,LUYA,AMAZONAS,False,True,2,509
010419,010400,010000,SANTA CATALINA,LUYA,AMAZONAS,False,True,6,1528
010420,010400,010000,SANTO TOMAS,LUYA,AMAZONAS,False,True,12,2725
010421,010400,010000,TINGO,LUYA,AMAZONAS,False,True,5,1362
010422,010400,010000,TRITA,LUYA,AMAZONAS,False,True,4,1144
010423,010400,010000,PROVIDENCIA,LUYA,AMAZONAS,False,True,5,1325
010501,010500,010000,SAN NICOLAS,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,15,4288
010502,010500,010000,COCHAMAL,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,3,759
010503,010500,010000,CHIRIMOTO,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,8,2073
010504,010500,010000,HUAMBO,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,10,2502
010505,010500,010000,LIMABAMBA,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,6,1469
010506,010500,010000,LONGAR,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,6,1524
010507,010500,010000,MILPUCC,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,3,677
010508,010500,010000,MARISCAL BENAVIDES,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,6,1680
010509,010500,010000,OMIA,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,29,7652
010510,010500,010000,SANTA ROSA,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,2,384
010511,010500,010000,TOTORA,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,2,494
010512,010500,010000,VISTA ALEGRE,RODRIGUEZ DE MENDOZA,AMAZONAS,False,True,11,2360
010601,010600,010000,NIEVA,CONDORCANQUI,AMAZONAS,False,True,86,23807
010602,010600,010000,RIO SANTIAGO,CONDORCANQUI,AMAZONAS,False,True,47,12330
010603,010600,010000,EL CENEPA,CONDORCANQUI,AMAZONAS,False,True,39,10582
010701,010700,010000,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,False,True,148,41466
010702,010700,010000,CAJARURO,UTCUBAMBA,AMAZONAS,False,True,76,21586
010703,010700,010000,CUMBA,UTCUBAMBA,AMAZONAS,False,True,26,6920
010704,010700,010000,EL MILAGRO,UTCUBAMBA,AMAZONAS,False,True,19,5268
010705,010700,010000,JAMALCA,UTCUBAMBA,AMAZONAS,False,True,22,5989
010706,010700,010000,LONYA GRANDE,UTCUBAMBA,AMAZONAS,False,True,29,8195
010707,010700,010000,YAMON,UTCUBAMBA,AMAZONAS,False,True,13,3085
020101,020100,020000,HUARAZ,HUARAZ,ANCASH,False,True,167,48971
020102,020100,020000,INDEPENDENCIA,HUARAZ,ANCASH,False,True,180,51803
020103,020100,020000,COCHABAMBA,HUARAZ,ANCASH,False,True,7,1781
020104,020100,020000,COLCABAMBA,HUARAZ,ANCASH,False,True,2,307
020105,020100,020000,HUANCHAY,HUARAZ,ANCASH,False,True,7,1609
020106,020100,020000,JANGAS,HUARAZ,ANCASH,False,True,17,4470
020107,020100,020000,LA LIBERTAD,HUARAZ,ANCASH,False,True,5,1388
020108,020100,020000,OLLEROS,HUARAZ,ANCASH,False,True,10,2739
020109,020100,020000,PAMPAS GRANDE,HUARAZ,ANCASH,False,True,5,1161
020110,020100,020000,PARIACOTO,HUARAZ,ANCASH,False,True,15,4061
020111,020100,020000,PIRA,HUARAZ,ANCASH,False,True,16,4069
020112,020100,020000,TARICA,HUARAZ,ANCASH,False,True,20,5394
020201,020200,020000,AIJA,AIJA,ANCASH,False,True,6,1714
020203,020200,020000,CORIS,AIJA,ANCASH,False,True,6,1588
020205,020200,020000,HUACLLAN,AIJA,ANCASH,False,True,2,535
020206,020200,020000,LA MERCED,AIJA,ANCASH,False,True,9,2033
020208,020200,020000,SUCCHA,AIJA,ANCASH,False,True,3,735
020301,020300,020000,CHIQUIAN,BOLOGNESI,ANCASH,False,True,12,3015
020302,020300,020000,ABELARDO PARDO LEZAMETA,BOLOGNESI,ANCASH,False,True,1,249
020304,020300,020000,AQUIA,BOLOGNESI,ANCASH,False,True,8,1875
020305,020300,020000,CAJACAY,BOLOGNESI,ANCASH,False,True,6,1501
020310,020300,020000,HUAYLLACAYAN,BOLOGNESI,ANCASH,False,True,5,980
020311,020300,020000,HUASTA,BOLOGNESI,ANCASH,False,True,6,1344
020313,020300,020000,MANGAS,BOLOGNESI,ANCASH,False,True,3,647
020315,020300,020000,PACLLON,BOLOGNESI,ANCASH,False,True,4,967
020317,020300,020000,SAN MIGUEL DE CORPANQUI,BOLOGNESI,ANCASH,False,True,2,385
020320,020300,020000,TICLLOS,BOLOGNESI,ANCASH,False,True,3,534
020321,020300,020000,ANTONIO RAYMONDI,BOLOGNESI,ANCASH,False,True,6,1220
020322,020300,020000,CANIS,BOLOGNESI,ANCASH,False,True,2,392
020323,020300,020000,COLQUIOC,BOLOGNESI,ANCASH,False,True,7,1707
020324,020300,020000,LA PRIMAVERA,BOLOGNESI,ANCASH,False,True,2,385
020325,020300,020000,HUALLANCA,BOLOGNESI,ANCASH,False,True,17,4853
020401,020400,020000,CARHUAZ,CARHUAZ,ANCASH,False,True,42,12053
020402,020400,020000,ACOPAMPA,CARHUAZ,ANCASH,False,True,8,2248
020403,020400,020000,AMASHCA,CARHUAZ,ANCASH,False,True,6,1655
020404,020400,020000,ANTA,CARHUAZ,ANCASH,False,True,8,2298
020405,020400,020000,ATAQUERO,CARHUAZ,ANCASH,False,True,6,1606
020406,020400,020000,MARCARA,CARHUAZ,ANCASH,False,True,31,8397
020407,020400,020000,PARIAHUANCA,CARHUAZ,ANCASH,False,True,5,1279
020408,020400,020000,SAN MIGUEL DE ACO,CARHUAZ,ANCASH,False,True,9,2268
020409,020400,020000,SHILLA,CARHUAZ,ANCASH,False,True,11,3153
020410,020400,020000,TINCO,CARHUAZ,ANCASH,False,True,10,2834
020411,020400,020000,YUNGAR,CARHUAZ,ANCASH,False,True,12,2921
020501,020500,020000,CASMA,CASMA,ANCASH,False,True,93,27021
020502,020500,020000,BUENA VISTA ALTA,CASMA,ANCASH,False,True,15,4240
020503,020500,020000,COMANDANTE NOEL,CASMA,ANCASH,False,True,9,2476
020505,020500,020000,YAUTAN,CASMA,ANCASH,False,True,24,6796
020601,020600,020000,CORONGO,CORONGO,ANCASH,False,True,5,1281
020602,020600,020000,ACO,CORONGO,ANCASH,False,True,2,369
020603,020600,020000,BAMBAS,CORONGO,ANCASH,False,True,2,399
020604,020600,020000,CUSCA,CORONGO,ANCASH,False,True,9,2382
020605,020600,020000,LA PAMPA,CORONGO,ANCASH,False,True,4,934
020606,020600,020000,YANAC,CORONGO,ANCASH,False,True,3,619
020607,020600,020000,YUPAN,CORONGO,ANCASH,False,True,2,346
020701,020700,020000,CARAZ,HUAYLAS,ANCASH,False,True,67,19594
020702,020700,020000,HUALLANCA,HUAYLAS,ANCASH,False,True,4,1118
020703,020700,020000,HUATA,HUAYLAS,ANCASH,False,True,5,1319
020704,020700,020000,HUAYLAS,HUAYLAS,ANCASH,False,True,5,1430
020705,020700,020000,MATO,HUAYLAS,ANCASH,False,True,7,1749
020706,020700,020000,PAMPAROMAS,HUAYLAS,ANCASH,False,True,26,6731
020707,020700,020000,PUEBLO LIBRE,HUAYLAS,ANCASH,False,True,24,6643
020708,020700,020000,SANTA CRUZ,HUAYLAS,ANCASH,False,True,16,4462
020709,020700,020000,YURACMARCA,HUAYLAS,ANCASH,False,True,9,2375
020710,020700,020000,SANTO TORIBIO,HUAYLAS,ANCASH,False,True,4,973
020801,020800,020000,HUARI,HUARI,ANCASH,False,True,21,5826
020802,020800,020000,CAJAY,HUARI,ANCASH,False,True,14,3905
020803,020800,020000,CHAVIN DE HUANTAR,HUARI,ANCASH,False,True,42,11880
020804,020800,020000,HUACACHI,HUARI,ANCASH,False,True,10,2747
020805,020800,020000,HUACHIS,HUARI,ANCASH,False,True,21,5574
020806,020800,020000,HUACCHIS,HUARI,ANCASH,False,True,9,2366
020807,020800,020000,HUANTAR,HUARI,ANCASH,False,True,10,2637
020808,020800,020000,MASIN,HUARI,ANCASH,False,True,9,2039
020809,020800,020000,PAUCAS,HUARI,ANCASH,False,True,9,2271
020810,020800,020000,PONTO,HUARI,ANCASH,False,True,21,5919
020811,020800,020000,RAHUAPAMPA,HUARI,ANCASH,False,True,4,1076
020812,020800,020000,RAPAYAN,HUARI,ANCASH,False,True,6,1763
020813,020800,020000,SAN MARCOS,HUARI,ANCASH,False,True,119,33512
020814,020800,020000,SAN PEDRO DE CHANA,HUARI,ANCASH,False,True,15,4042
020815,020800,020000,UCO,HUARI,ANCASH,False,True,7,1914
020816,020800,020000,ANRA,HUARI,ANCASH,False,True,11,2836
020901,020900,020000,PISCOBAMBA,MARISCAL LUZURIAGA,ANCASH,False,True,8,2175
020902,020900,020000,CASCA,MARISCAL LUZURIAGA,ANCASH,False,True,14,3775
020903,020900,020000,LUCMA,MARISCAL LUZURIAGA,ANCASH,False,True,10,2476
020904,020900,020000,FIDEL OLIVAS ESCUDERO,MARISCAL LUZURIAGA,ANCASH,False,True,8,1904
020905,020900,020000,LLAMA,MARISCAL LUZURIAGA,ANCASH,False,True,5,1177
020906,020900,020000,LLUMPA,MARISCAL LUZURIAGA,ANCASH,False,True,18,4846
020907,020900,020000,MUSGA,MARISCAL LUZURIAGA,ANCASH,False,True,4,1107
020908,020900,020000,ELEAZAR GUZMAN BARRON,MARISCAL LUZURIAGA,ANCASH,False,True,4,1085
021001,021000,020000,CABANA,PALLASCA,ANCASH,False,True,7,1999
021002,021000,020000,BOLOGNESI,PALLASCA,ANCASH,False,True,4,915
021003,021000,020000,CONCHUCOS,PALLASCA,ANCASH,False,True,24,5843
021004,021000,020000,HUACASCHUQUE,PALLASCA,ANCASH,False,True,2,431
021005,021000,020000,HUANDOVAL,PALLASCA,ANCASH,False,True,3,763
021006,021000,020000,LACABAMBA,PALLASCA,ANCASH,False,True,2,551
021007,021000,020000,LLAPO,PALLASCA,ANCASH,False,True,2,459
021008,021000,020000,PALLASCA,PALLASCA,ANCASH,False,True,8,2090
021009,021000,020000,PAMPAS,PALLASCA,ANCASH,False,True,12,3236
021010,021000,020000,SANTA ROSA,PALLASCA,ANCASH,False,True,3,726
021011,021000,020000,TAUCA,PALLASCA,ANCASH,False,True,8,2001
021101,021100,020000,POMABAMBA,POMABAMBA,ANCASH,False,True,38,10197
021102,021100,020000,HUAYLLAN,POMABAMBA,ANCASH,False,True,10,2666
021103,021100,020000,PAROBAMBA,POMABAMBA,ANCASH,False,True,21,5130
021104,021100,020000,QUINUABAMBA,POMABAMBA,ANCASH,False,True,8,2067
021201,021200,020000,RECUAY,RECUAY,ANCASH,False,True,18,4540
021202,021200,020000,COTAPARACO,RECUAY,ANCASH,False,True,2,414
021203,021200,020000,HUAYLLAPAMPA,RECUAY,ANCASH,False,True,3,750
021204,021200,020000,MARCA,RECUAY,ANCASH,False,True,5,1175
021205,021200,020000,PAMPAS CHICO,RECUAY,ANCASH,False,True,4,942
021206,021200,020000,PARARIN,RECUAY,ANCASH,False,True,6,1464
021207,021200,020000,TAPACOCHA,RECUAY,ANCASH,False,True,2,587
021208,021200,020000,TICAPAMPA,RECUAY,ANCASH,False,True,8,2299
021209,021200,020000,LLACLLIN,RECUAY,ANCASH,False,True,5,1085
021210,021200,020000,CATAC,RECUAY,ANCASH,False,True,13,3627
021301,021300,020000,CHIMBOTE,SANTA,ANCASH,False,True,620,182356
021302,021300,020000,CACERES DEL PERU,SANTA,ANCASH,False,True,16,4632
021303,021300,020000,MACATE,SANTA,ANCASH,False,True,13,3383
021304,021300,020000,MORO,SANTA,ANCASH,False,True,25,7357
021305,021300,020000,NEPEÑA,SANTA,ANCASH,False,True,41,11824
021306,021300,020000,SAMANCO,SANTA,ANCASH,False,True,13,3799
021307,021300,020000,SANTA,SANTA,ANCASH,False,True,89,26009
021308,021300,020000,COISHCO,SANTA,ANCASH,False,True,47,13601
021309,021300,020000,NUEVO CHIMBOTE,SANTA,ANCASH,False,True,418,123204
021401,021400,020000,SIHUAS,SIHUAS,ANCASH,False,True,12,3526
021402,021400,020000,ALFONSO UGARTE,SIHUAS,ANCASH,False,True,2,516
021403,021400,020000,CHINGALPO,SIHUAS,ANCASH,False,True,4,901
021404,021400,020000,HUAYLLABAMBA,SIHUAS,ANCASH,False,True,11,3068
021405,021400,020000,QUICHES,SIHUAS,ANCASH,False,True,8,2019
021406,021400,020000,SICSIBAMBA,SIHUAS,ANCASH,False,True,5,1390
021407,021400,020000,ACOBAMBA,SIHUAS,ANCASH,False,True,6,1399
021408,021400,020000,CASHAPAMPA,SIHUAS,ANCASH,False,True,9,2289
021409,021400,020000,RAGASH,SIHUAS,ANCASH,False,True,10,2672
021410,021400,020000,SAN JUAN,SIHUAS,ANCASH,False,True,22,5724
021501,021500,020000,YUNGAY,YUNGAY,ANCASH,False,True,60,17186
021502,021500,020000,CASCAPARA,YUNGAY,ANCASH,False,True,6,1671
021503,021500,020000,MANCOS,YUNGAY,ANCASH,False,True,22,5927
021504,021500,020000,MATACOTO,YUNGAY,ANCASH,False,True,6,1602
021505,021500,020000,QUILLO,YUNGAY,ANCASH,False,True,39,10629
021506,021500,020000,RANRAHIRCA,YUNGAY,ANCASH,False,True,10,2938
021507,021500,020000,SHUPLUY,YUNGAY,ANCASH,False,True,8,2020
021508,021500,020000,YANAMA,YUNGAY,ANCASH,False,True,18,4935
021601,021600,020000,LLAMELLIN,ANTONIO RAIMONDI,ANCASH,False,True,8,2065
021602,021600,020000,ACZO,ANTONIO RAIMONDI,ANCASH,False,True,6,1542
021603,021600,020000,CHACCHO,ANTONIO RAIMONDI,ANCASH,False,True,5,1368
021604,021600,020000,CHINGAS,ANTONIO RAIMONDI,ANCASH,False,True,6,1555
021605,021600,020000,MIRGAS,ANTONIO RAIMONDI,ANCASH,False,True,16,3994
021606,021600,020000,SAN JUAN DE RONTOY,ANTONIO RAIMONDI,ANCASH,False,True,5,1249
021701,021700,020000,SAN LUIS,CARLOS FERMIN FITZCARRALD,ANCASH,False,True,31,7911
021702,021700,020000,YAUYA,CARLOS FERMIN FITZCARRALD,ANCASH,False,True,14,3756
021703,021700,020000,SAN NICOLAS,CARLOS FERMIN FITZCARRALD,ANCASH,False,True,11,2781
021801,021800,020000,CHACAS,ASUNCION,ANCASH,False,True,13,3536
021802,021800,020000,ACOCHACA,ASUNCION,ANCASH,False,True,10,2556
021901,021900,020000,HUARMEY,HUARMEY,ANCASH,False,True,73,21272
021902,021900,020000,COCHAPETI,HUARMEY,ANCASH,False,True,5,1081
021903,021900,020000,HUAYAN,HUARMEY,ANCASH,False,True,4,884
021904,021900,020000,MALVAS,HUARMEY,ANCASH,False,True,4,994
021905,021900,020000,CULEBRAS,HUARMEY,ANCASH,False,True,8,2298
022001,022000,020000,ACAS,OCROS,ANCASH,False,True,3,467
022002,022000,020000,CAJAMARQUILLA,OCROS,ANCASH,False,True,1,181
022003,022000,020000,CARHUAPAMPA,OCROS,ANCASH,False,True,2,532
022004,022000,020000,COCHAS,OCROS,ANCASH,False,True,5,1144
022005,022000,020000,CONGAS,OCROS,ANCASH,False,True,4,968
022006,022000,020000,LLIPA,OCROS,ANCASH,False,True,1,249
022007,022000,020000,OCROS,OCROS,ANCASH,False,True,3,705
022008,022000,020000,SAN CRISTOBAL DE RAJAN,OCROS,ANCASH,False,True,3,676
022009,022000,020000,SAN PEDRO,OCROS,ANCASH,False,True,4,1027
022010,022000,020000,SANTIAGO DE CHILCAS,OCROS,ANCASH,False,True,2,414
030101,030100,030000,ABANCAY,ABANCAY,APURIMAC,False,True,160,46653
030102,030100,030000,CIRCA,ABANCAY,APURIMAC,False,True,13,3263
030103,030100,030000,CURAHUASI,ABANCAY,APURIMAC,False,True,49,14094
030104,030100,030000,CHACOCHE,ABANCAY,APURIMAC,False,True,5,1316
030105,030100,030000,HUANIPACA,ABANCAY,APURIMAC,False,True,13,3668
030106,030100,030000,LAMBRAMA,ABANCAY,APURIMAC,False,True,16,4354
030107,030100,030000,PICHIRHUA,ABANCAY,APURIMAC,False,True,16,4169
030108,030100,030000,SAN PEDRO DE CACHORA,ABANCAY,APURIMAC,False,True,10,2666
030109,030100,030000,TAMBURCO,ABANCAY,APURIMAC,False,True,28,8147
030201,030200,030000,CHALHUANCA,AYMARAES,APURIMAC,False,True,11,2950
030202,030200,030000,CAPAYA,AYMARAES,APURIMAC,False,True,3,652
030203,030200,030000,CARAYBAMBA,AYMARAES,APURIMAC,False,True,4,1136
030204,030200,030000,COLCABAMBA,AYMARAES,APURIMAC,False,True,3,782
030205,030200,030000,COTARUSE,AYMARAES,APURIMAC,False,True,13,3486
030206,030200,030000,CHAPIMARCA,AYMARAES,APURIMAC,False,True,10,2207
030207,030200,030000,IHUAYLLO,AYMARAES,APURIMAC,False,True,3,648
030208,030200,030000,LUCRE,AYMARAES,APURIMAC,False,True,6,1697
030209,030200,030000,POCOHUANCA,AYMARAES,APURIMAC,False,True,5,1418
030210,030200,030000,SAÑAYCA,AYMARAES,APURIMAC,False,True,4,1142
030211,030200,030000,SORAYA,AYMARAES,APURIMAC,False,True,3,685
030212,030200,030000,TAPAIRIHUA,AYMARAES,APURIMAC,False,True,9,2341
030213,030200,030000,TINTAY,AYMARAES,APURIMAC,False,True,12,2870
030214,030200,030000,TORAYA,AYMARAES,APURIMAC,False,True,5,1345
030215,030200,030000,YANACA,AYMARAES,APURIMAC,False,True,4,1027
030216,030200,030000,SAN JUAN DE CHACÑA,AYMARAES,APURIMAC,False,True,3,765
030217,030200,030000,JUSTO APU SAHUARAURA,AYMARAES,APURIMAC,False,True,3,812
030301,030300,030000,ANDAHUAYLAS,ANDAHUAYLAS,APURIMAC,False,True,104,29708
030302,030300,030000,ANDARAPA,ANDAHUAYLAS,APURIMAC,False,True,23,6161
030303,030300,030000,CHIARA,ANDAHUAYLAS,APURIMAC,False,True,5,1202
030304,030300,030000,HUANCARAMA,ANDAHUAYLAS,APURIMAC,False,True,18,4993
030305,030300,030000,HUANCARAY,ANDAHUAYLAS,APURIMAC,False,True,13,3587
030306,030300,030000,KISHUARA,ANDAHUAYLAS,APURIMAC,False,True,22,6040
030307,030300,030000,PACOBAMBA,ANDAHUAYLAS,APURIMAC,False,True,15,4322
030308,030300,030000,PAMPACHIRI,ANDAHUAYLAS,APURIMAC,False,True,8,2147
030309,030300,030000,SAN ANTONIO DE CACHI,ANDAHUAYLAS,APURIMAC,False,True,10,2766
030310,030300,030000,SAN JERONIMO,ANDAHUAYLAS,APURIMAC,False,True,63,17529
030311,030300,030000,TALAVERA,ANDAHUAYLAS,APURIMAC,False,True,57,15954
030312,030300,030000,TURPO,ANDAHUAYLAS,APURIMAC,False,True,13,3711
030313,030300,030000,PACUCHA,ANDAHUAYLAS,APURIMAC,False,True,29,8182
030314,030300,030000,POMACOCHA,ANDAHUAYLAS,APURIMAC,False,True,3,821
030315,030300,030000,SANTA MARIA DE CHICMO,ANDAHUAYLAS,APURIMAC,False,True,28,7870
030316,030300,030000,TUMAY HUARACA,ANDAHUAYLAS,APURIMAC,False,True,7,1797
030317,030300,030000,HUAYANA,ANDAHUAYLAS,APURIMAC,False,True,3,791
030318,030300,030000,SAN MIGUEL DE CHACCRAMPA,ANDAHUAYLAS,APURIMAC,False,True,7,1814
030319,030300,030000,KAQUIABAMBA,ANDAHUAYLAS,APURIMAC,False,True,8,2086
030320,030300,030000,JOSE MARIA ARGUEDAS,ANDAHUAYLAS,APURIMAC,False,True,14,4039
030401,030400,030000,ANTABAMBA,ANTABAMBA,APURIMAC,False,True,9,2381
030402,030400,030000,EL ORO,ANTABAMBA,APURIMAC,False,True,2,578
030403,030400,030000,HUAQUIRCA,ANTABAMBA,APURIMAC,False,True,6,1448
030404,030400,030000,JUAN ESPINOZA MEDRANO,ANTABAMBA,APURIMAC,False,True,7,1941
030405,030400,030000,OROPESA,ANTABAMBA,APURIMAC,False,True,7,1963
030406,030400,030000,PACHACONAS,ANTABAMBA,APURIMAC,False,True,5,1264
030407,030400,030000,SABAINO,ANTABAMBA,APURIMAC,False,True,6,1469
030501,030500,030000,TAMBOBAMBA,COTABAMBAS,APURIMAC,False,True,36,9412
030502,030500,030000,COYLLURQUI,COTABAMBAS,APURIMAC,False,True,26,6681
030503,030500,030000,COTABAMBAS,COTABAMBAS,APURIMAC,False,True,15,3927
030504,030500,030000,HAQUIRA,COTABAMBAS,APURIMAC,False,True,31,8467
030505,030500,030000,MARA,COTABAMBAS,APURIMAC,False,True,19,5188
030506,030500,030000,CHALLHUAHUACHO,COTABAMBAS,APURIMAC,False,True,40,11409
030601,030600,030000,CHUQUIBAMBILLA,GRAU,APURIMAC,False,True,15,4122
030602,030600,030000,CURPAHUASI,GRAU,APURIMAC,False,True,9,2160
030603,030600,030000,HUAYLLATI,GRAU,APURIMAC,False,True,5,1449
030604,030600,030000,MAMARA,GRAU,APURIMAC,False,True,3,744
030605,030600,030000,MARISCAL GAMARRA,GRAU,APURIMAC,False,True,12,3252
030606,030600,030000,MICAELA BASTIDAS,GRAU,APURIMAC,False,True,4,911
030607,030600,030000,PROGRESO,GRAU,APURIMAC,False,True,11,3084
030608,030600,030000,PATAYPAMPA,GRAU,APURIMAC,False,True,3,720
030609,030600,030000,SAN ANTONIO,GRAU,APURIMAC,False,True,2,392
030610,030600,030000,TURPAY,GRAU,APURIMAC,False,True,3,600
030611,030600,030000,VILCABAMBA,GRAU,APURIMAC,False,True,4,999
030612,030600,030000,VIRUNDO,GRAU,APURIMAC,False,True,3,783
030613,030600,030000,SANTA ROSA,GRAU,APURIMAC,False,True,3,624
030614,030600,030000,CURASCO,GRAU,APURIMAC,False,True,5,1259
030701,030700,030000,CHINCHEROS,CHINCHEROS,APURIMAC,False,True,17,4487
030702,030700,030000,ONGOY,CHINCHEROS,APURIMAC,False,True,8,2335
030703,030700,030000,OCOBAMBA,CHINCHEROS,APURIMAC,False,True,23,6141
030704,030700,030000,COCHARCAS,CHINCHEROS,APURIMAC,False,True,7,1849
030705,030700,030000,ANCO-HUALLO,CHINCHEROS,APURIMAC,False,True,35,9224
030706,030700,030000,HUACCANA,CHINCHEROS,APURIMAC,False,True,18,4931
030707,030700,030000,URANMARCA,CHINCHEROS,APURIMAC,False,True,10,2495
030708,030700,030000,RANRACANCHA,CHINCHEROS,APURIMAC,False,True,11,2966
030709,030700,030000,ROCCHACC,CHINCHEROS,APURIMAC,False,True,9,2569
030710,030700,030000,EL PORVENIR,CHINCHEROS,APURIMAC,False,True,6,1474
030711,030700,030000,LOS CHANKAS,CHINCHEROS,APURIMAC,False,True,5,1308
030712,030700,030000,AHUAYRO,CHINCHEROS,APURIMAC,False,True,4,1075
040101,040100,040000,AREQUIPA,AREQUIPA,AREQUIPA,False,True,242,71248
040102,040100,040000,CAYMA,AREQUIPA,AREQUIPA,False,True,275,81330
040103,040100,040000,CERRO COLORADO,AREQUIPA,AREQUIPA,False,True,503,148745
